SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Reference,brown_algae,bladder_chain_kelp,red_algae,articulated_coralline_algae,encrusting_coralline_algae,sea_tongue,orange_cup_coral,La_Jolla_cup_coral,ornate_tube_worm,scaled_wormsnail,tunicates,Miscellaneous_Invertebrates_w_spiny_brittle_stars,acid_weed,green_algae,agar_weed,miscellaneous_plants,sponges,club_tipped_anemone,colonial_sand_tube_worm,bryozoans,Southern_staghorn_bryozoan,aggregated_red_sea_cucumber,spiny_brittle_star,Miscellaneous_Invertebrates_wo_spiny_brittle_stars,island_kelpfish,California_brown_sea_hare,Coronado_urchin,blackeye_goby,gumboot_chiton,chestnut_cowrie,Southern_sea_palm,threaded_abalone,white_abalone,oar_weed,blue_banded_goby,California_spiny_lobster,ochre_sea_star,California_sea_palm,devil_weed,stalked_tunicate,California_hydrocoral,white_spotted_rose_anemone,wakame,blacksmith,black_surfperch,striped_surfperch,opaleye,garibaldi,senorita,kelp_bass,pile_perch,kelp_rockfish,blue_rockfish,olive_rockfish,California_sheephead_female,California_sheephead_male,rock_wrasse_female,rock_wrasse_male,wavy_turban_snail,warty_sea_cucumber,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,rock_scallop,pink_abalone,green_abalone,red_abalone,Kellets_whelk,red_gorgonian,white_sea_urchin,giant_kelp,giant_keyhole_limpet,brown_gorgonian,sunflower_star,orange_puffball_sponge,red_turban_snail,California_golden_gorgonian,queen_tegula,Shannon_Index,Simpson_Index
25,SR,Santa Rosa Island,SP,South Point,2014,Inside,TRUE,0.16999999999999998,1.83,78.33,19.33,33.33,1.83,0,0,2,0.33,1.83,0,21.67,0,0,2.17,11.5,0,0.33,22.17,0,18.33,0.33,25.169999999999998,0,30.599999999999998,0,83.4,0,166.6,83.4,0,0,3333.2,0,2.8,0,4750,0,1000,0,80.60000000000001,0,0,10,6.6,0,0,0,0,0,10,0,0,0,0,0,0,0.2762036477185751,0,21.733308881961435,0.003436066818344831,689.6026662667789,214.5217956532168,1.5579419100315237,0,0,85.92415154542991,0.09823546085995624,0,0,48.04348403683007,1.2618410721892166,0,0,21.452426812459255,0.039032083312145215,0,0,1.5978205760341497,0.8953834273148538
25,SR,Santa Rosa Island,SP,South Point,2015,Inside,TRUE,0,9.33,46.5,19.5,17.5,0.16999999999999998,0.33,0,3.6700000000000004,0.5,3.17,0,0,0,0,2.33,11.83,0,0.83,14.829999999999998,0,25,0,13.170000000000002,0,138.8,0,416.6,0,666.6,166.6,0,0,3833.4,0,2.8,0,2583.4,0,583.4,0,55.599999999999994,0,0,0,6.8,0,0,20,0,0,6.6,0,0,0,0,0,0,0.25803908342232584,22.421114661082505,10.8474814951055,0.02836827703099859,939.1213218903316,191.97605407199845,2.950756776705131,0,0,152.74416974999966,0,0,1.6740038319608777e-4,41.97526501617647,1.527256135714492,0,0,14.550752596996222,0,0,0,1.5073406735151358,0.9088644330186302
25,SR,Santa Rosa Island,SP,South Point,2016,Inside,TRUE,1,1.3299999999999998,18,8.5,6,0.16999999999999998,0.16999999999999998,0,5.83,0.5,9.67,0,0,0,0,2.5,1,0,6.83,14.67,0,5.67,0.33,6.5,0,0,0,166.6,0,750,83.4,0,0,2666.6000000000004,0,2.8,0,1000,0,666.6,0,86.2,0,0,6.6,10,3.4,0,146.6,6.6,10,10,23.200000000000003,46.8,26.599999999999998,6.6,0,0,1.7330425548408344,0,3.3114055121567105,0.09279804567965613,304.7957227795184,198.2031130094962,1.77280954955472,0,0,94.79984620067697,0.4204648863222946,0,0,45.51919274831325,1.580299209857128,0,0,22.103324943597585,0,0,0,1.389896949729047,0.8701336676352165
25,SR,Santa Rosa Island,SP,South Point,2017,Inside,TRUE,0.5,5.33,47.67,7.17,7.000000000000001,4.67,0,0,3.3300000000000005,0.16999999999999998,4.83,0,5.83,0,0,0.16999999999999998,3.5000000000000004,0,6.83,10.33,0,14.829999999999998,0,9.17,83.4,44.4,0,0,0,583.4,666.8,0,0,2500,0,0,0,21333.4,0,166.6,0,86.2,0,33.4,10,13.4,0,0,253.4,0,6.8,13.4,33.4,43.4,26.599999999999998,10,0,0,0.09851217289629785,22.421114661082505,4.8087007263568555,0.14549306703583692,393.6701659432715,109.80210968712413,4.631991962631018,0,0,108.910583138692,0,0,0,22.460003768023252,1.8913785057778623,0,0,10.399041751020745,0,0,0,1.5947821142606209,0.9035509730580457
25,SR,Santa Rosa Island,SP,South Point,2018,Inside,TRUE,0.5,13.669999999999998,55.50000000000001,8.67,27.33,1.83,0,0.16999999999999998,3.5000000000000004,1.3299999999999998,7.17,0,0,0,0,0,3.5000000000000004,0,3,8,0,10.33,0,9.83,0,8.4,0,0,0,166.6,0,0,0,8916.800000000001,0,0,0,5333.4,0,0,0,130.6,0,0,3.4,3.4,0,0,33.4,3.4,0,3.4,0,6.6,10,0,0,3.4,59.94101303310284,22.421114661082505,10.484653974312515,0.10170547235109959,262.2169662079767,376.5594370965777,1.942800061370044,0,0,69.84160852495782,0.0076788861209526865,0,0,34.95269606153846,1.0556692814687556,0,0,10.768851969394417,0.016063815958133297,0,0.016063815958133297,0.804266103185847,0.8988781286217826
25,SR,Santa Rosa Island,SP,South Point,2019,Inside,TRUE,0.67,13,23.669999999999998,10.5,14.829999999999998,1.67,0.16999999999999998,0,2.17,0,4,0,0,0.16999999999999998,0,0,2.83,0,3.6700000000000004,17.669999999999998,0,12.33,0,9.5,0,58.4,0,0,0,83.4,83.4,0,0,8833.199999999999,0,2.8,0,4166.6,0,0,0,200,0,3.4,6.6,0,0,0,10,0,40,16.8,6.6,43.4,3.4,0,0,0,74.38099096102913,0,9.322744509008587,0.018206149678001396,73.0322185045175,131.8647689271362,1.3028241426325056,0,0,62.37852656971475,0.6503438907390181,0,0,21.930491891304346,1.5934573280980775,0,0,8.820317225257277,0,0,0,1.3482909276234727,0.9023473666728965
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2005,Outside,TRUE,0,0,10,0.16999999999999998,58.830000000000005,0,0,7.33,0.83,0,1.17,0,0,0,0,0.16999999999999998,0.33,0.33,0,2.33,0.67,8,0,15.83,416.6,41.6,166.6,4250,0,333.4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,3.4,13.4,40,6.6,13.4,0,0,0,6.6,0,0,0,13.565792831678397,40.55188853301503,7.1495399916764555,5.412211870521444,58.087882951332965,196.8169211636307,22.291492042260277,0,0,0,0,16.25422953935678,0.06332011501173017,0,18.328431887545285,0.1414745667913233,2.0797117082384853,1.1625944684744176,0,1.2646223005600197,0,0.8599923306915961,0.7971005658365484
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2006,Outside,TRUE,0.16999999999999998,0,12,1,52.83,0,0,4.67,0.67,0,1.17,0,0,0,0,0.83,1.5,0.33,0.5,12,2.83,13.669999999999998,0,18.17,166.6,44.4,166.6,1000,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,26.599999999999998,0,0,20,160,16.6,10,0,3.4,0,0,0,10,6.6,0.8733681413747043,69.28258951190912,12.716217316799673,3.21450354930234,70.13679326472098,190.9836755534042,9.773858068521347,0,0,0,0.9968380122980801,13.576795697604906,0.01917015527121324,0,17.626383244900836,0.18758721670873832,2.7996655238075645,0.5004145716314751,0,2.852852289759429,1.7168575145995288,0.9131089060986257,0.8127448832896969
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2007,Outside,TRUE,0,0,21,0.33,51.83,0,0.16999999999999998,3.5000000000000004,0.16999999999999998,0.16999999999999998,4.83,0,0,0.16999999999999998,0,26.169999999999998,0.5,0.5,0,8,0,14.17,0,26.169999999999998,1250,50,250,2750,0,0,0,0,0,0,250,2.8,0,0,0,0,0,0,0,520,23.400000000000002,0,0,16.6,103.4,6.6,6.6,0,0,0,3.4,0,0,6.6,27.025594393301002,59.698027665350054,4.688334893560543,5.221457934048276,90.9323940856157,253.28038558224156,20.61708524452986,0,0,0,0.6226152414426326,19.743213819062266,0.07731978898640225,0,45.959920747964055,0.13263136118144703,2.2017548598938763,0.5442952737010132,0.008041282517947872,1.3461389537438528,0.8622855540687748,1.118773152661464,0.8269004876560548
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2008,Outside,TRUE,0,0,10.33,0.67,45.67,0,0,4.83,0.16999999999999998,0,1.3299999999999998,0,0,0,0,0.16999999999999998,0,0,0,3,0.67,7.33,0,19.33,666.6,88.8,0,3083.4,0,166.6,83.4,0,0,0,0,5.6,0,0,0,0,0,0,0,50,16.6,0,0,16.6,83.4,3.4,3.4,0,10,0,3.4,0,3.4,3.4,18.09134172012847,40.55188853301503,4.047153555975414,5.639183828503953,150.28499351164567,333.18893971274446,26.059703900604866,0,0,0,0.5632719551605143,22.952879352375653,0.9003977113323368,0,59.054859745264174,0,0.57864556859859,2.9905989774305373,0,2.1328552038762747,2.149073356938358,1.006578989561023,0.7609189572081871
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2009,Outside,TRUE,0,0,13.5,0,56.830000000000005,0,0.67,5.5,0.33,0.16999999999999998,4.83,0,0,0,0,4.33,1.67,0,0,12.17,1.3299999999999998,1.5,0.16999999999999998,31.330000000000002,500,61.199999999999996,0,2083.4,0,583.4,0,0,0,0,1583.3999999999999,0,0,0,0,0,0,0,0,26.599999999999998,23.400000000000002,0,0,23.400000000000002,106.6,20,6.6,0,0,0,6.6,0,3.4,20,14.422324884692854,165.03626973436732,8.830099239105214,11.37986288584845,183.7115460221878,254.2631288855446,11.92261225997143,0,0,0,0,25.49661503718197,0.001238810818722049,0,62.47829162727894,0.27226235596262216,1.5187874614531263,2.9621993522916283,0.019200250502076237,1.7368987481715545,1.9994381971421296,1.091686790902117,0.8228400802205096
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2010,Outside,TRUE,0,0,18.83,0,58.830000000000005,0,0,3.5000000000000004,0.16999999999999998,0,4.33,0,0,0,0,4.5,1,0,0,10.67,1.5,0,0,29.830000000000002,166.6,5.6,333.4,1333.3999999999999,0,83.4,166.6,0,0,0,0,2.8,0,0,0,0,0,0,0,623.4,10,0,0,13.4,76.6,10,6.6,3.4,83.4,0,10,0,6.6,3.4,1.3914468005268097,98.01329049080321,5.238590433554978,17.406158192294914,110.6651030502053,143.3130159345786,9.586482086934566,0,0,0,0,20.20032372897842,0.00462601484760551,0,78.13928152547147,0.12165144660518024,0.4676092111995563,5.302921287869596,0,1.5426283850460616,2.119397111075584,1.2235535774022186,0.7835289035063652
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2011,Outside,TRUE,0.16999999999999998,0,17.83,0.16999999999999998,64.83,0,0.16999999999999998,3.6700000000000004,0.5,0,3,0,0,0,0,1.3299999999999998,1.17,0.5,0.33,5.67,6,0.83,0,21.5,0,44.4,333.4,0,0,83.4,916.6,0,0,0,0,0,0,0,0,0,0,0,0,140,20,0,6.6,10,0,3.4,23.400000000000002,0,3.4,0,0,0,0,0,0.4212685815040986,107.57486777657915,8.408810620426001,16.770976721317034,213.54363093532916,158.41716253939433,11.2472471166325,0,0,0,0,15.353312225880023,0.8646791071788595,0,65.19765602798424,0.18758721670873832,2.1262050387954408,6.453145398736057,0,1.4256875582660462,2.242964694332432,1.424360108687735,0.7868101077166239
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2012,Outside,TRUE,0,0,4.67,0.33,57.99999999999999,0,0,7.000000000000001,0.5,0,0.5,0,0,0,0,0.33,0.33,0.67,0,3,1.3299999999999998,0,0.16999999999999998,12.17,83.4,25,0,1750,0,166.6,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7.1545513108440515,50.11346581879099,16.419089065780447,13.98794026904035,307.2423332021271,200.63763045818055,16.508377688871054,0,0,0,0,21.15244086428191,0,0,38.253271541482725,0,12.917480162865724,6.974700822612772,1.3396776674901154,1.7368987481715545,1.701018009007481,1.1628695388086703,0.7599273996312244
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2013,Outside,TRUE,0,0,14.829999999999998,0,70.33,0,0.5,8.83,0.67,0,5.17,0,0,0,0,5,0.16999999999999998,0.16999999999999998,0.16999999999999998,2.33,0.5,0.67,0,3.83,333.4,22.2,83.4,1250,0,1250,0,0,0,0,0,2.8,20,0,0,0,0,0,0,0,6.6,0,3.4,13.4,3.4,10,6.6,0,780,20,23.4,0,0,0,0.8371374218264804,50.11346581879099,7.721135336530241,6.084253640188319,272.235889202678,145.1592926797559,15.444732313713404,0,0,0.015317650561748471,1.0980217885343222,28.371758977031334,0.871891517632927,0,34.36176319324662,0.1029120774548545,6.061136696699007,10.447707837638163,0.027894102268996863,1.1967404424781134,1.998351791257572,1.246496425491053,0.7551717119752973
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2014,Outside,TRUE,0,0,12.33,0,59.17,0,0.33,12.17,0.83,0,2,0,0,1,0,13,0.33,1.5,0,2.17,0.67,0.67,0.16999999999999998,26,0,75,0,1083.3999999999999,0,916.6,0,0,0,0,0,0,2.8,0,0,0,0,0,0,50,36.8,0,0,3.4,66.60000000000001,0,20,3.4,36.6,3.4,0,0,0,0,6.468973629826491,21.382764839896904,16.74108054035561,0,287.708262314597,129.94106277300423,7.075154439288198,0.013254258019853233,0,0,0.007682853127470374,22.748148024749085,0.26928289476111633,0,34.0979523344205,0.11028224190348479,0,7.411198709726004,0.058929949516837304,1.2517691792532715,1.9939289758565435,1.3062555988076079,0.7946442257807533
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2015,Outside,TRUE,0.5,0,5.5,0,51.67,0,0,11.17,0.16999999999999998,0,0.16999999999999998,0,0,0.67,0,0.16999999999999998,0.16999999999999998,0.33,0,1.83,0,0.67,0,10.5,750,291.6,2083.4,1000,0,2833.4,0,0,0,0,0,0,8.4,0,0,0,0,0,0,876.6,33.4,0,0,20,36.6,26.8,10,3.4,23.400000000000002,33.4,43.4,0,26.599999999999998,0,37.308138982963115,0,1.3592613529772255,0.024734764120434318,216.0293153249252,127.5089997731292,3.028470590659915,0,0,0.0456464627239285,0.6118001220128507,11.90459057686902,0.12549248863873852,0,28.67377311444903,0.1029120774548545,0,3.3020311434993666,0.8890550672133346,1.0919066363269834,0.44914915627123053,1.6548930012102685,0.7566883170103709
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2016,Outside,TRUE,1.83,0,3.83,0.67,46.5,0,1,8,0.67,0.5,1.67,0,0,2.33,0,1,0.83,0.16999999999999998,0.5,18.33,2,0.67,0,4.33,583.4,88.8,3083.4,166.6,0,83.4,0,0,0,0,3250,0,0,0,2270,0,0,0,0,350,0,0,10,26.6,190,6.6,6.6,0,0,0,43.4,0,60,30,101.16765170533859,11.82118755412095,0.0408841623380286,0.014582835391176345,34.20746144213559,12.500345704484227,2.2897404487981765,0,0,0,1.324778249747856,17.687225384108373,0.02701047472451161,0,32.59753767843567,0.07393304126085468,0,1.1372691412023115,0.02577775634462759,1.738049585273547,0.1188583274414155,2.4413895839407336,0.7915086115130823
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2017,Outside,TRUE,2.17,0,4.83,1.3299999999999998,45.83,0,0.16999999999999998,10.83,0.16999999999999998,0.33,4.5,0,0,0.16999999999999998,0,0.16999999999999998,0,0.16999999999999998,0,14.67,17,0.16999999999999998,0.67,12.67,83.4,66.60000000000001,1833.3999999999999,83.4,0,83.4,83.4,0,0,0,2833.4,2.8,0,0,1900,0,0,0,0,200,6.6,0,0,26.6,40,10,10,0,0,3.4,43.4,0,33.4,20,136.24263831557423,0,0.43072187141568496,0.08617573836202054,53.84270359678082,25.92793967387808,1.3131762802312228,0,0,0,1.4058598316121447,3.289006860668629,3.7719568005317368,0,35.750344131179794,0,0,0.251943507627827,1.8306803612883282,0.41300995466318896,0,2.326448658749372,0.7804617679358783
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2018,Outside,TRUE,0.67,0,5,0.5,59.5,0,0,10,0.16999999999999998,0.67,1.5,0,0,0,0,2.83,0,0,0,7.670000000000001,14.829999999999998,0.33,0,25.169999999999998,1250,13.799999999999999,1166.6000000000001,500,0,583.4,0,0,0,0,1000,2.8,2.8,0,5080,0,0,0,0,193.39999999999998,33.4,0,6.6,43.400000000000006,56.599999999999994,30,3.4,0,0,0,76.6,0,36.6,10,435.6046190267364,21.382764839896904,0.15384824706492956,0.31463110007656525,225.72029530481888,298.9549187078571,2.834844424901458,0,0,0,6.4945244803829505,9.106004867025634,1.3693922622079564,0,28.732284736598242,0,0,0.24937184069503518,0,0.5268113535633137,0.005766625522416443,1.405286714743165,0.7937792111625687
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2019,Outside,TRUE,1.17,0.33,5.67,0.33,75.17,0,0,6.67,0.33,0.33,2.17,0,0,0.16999999999999998,0,6,0,0,0,4.67,2,4.67,0,26,1750,127.8,3000,83.4,0,583.4,0,0,0,333.4,2416.6,0,0,0,18230,0,0,0,0,6.6,13.4,0,0,23.4,23.400000000000002,16.6,0,0,0,0,20,3.4,10,0,160.07399490605485,50.11346581879099,0.7762749501366012,0.532184906026983,100.10862675201447,105.53737137883259,2.603462767438769,0,0,0,9.750642530043232,4.09107480124788,0.17619712339053575,0,1.1869596105112565,0,0,0.07886266630469284,0.004806142718612502,0.4812065389496155,1.449983752727964,1.780422424456873,0.797894965863492
27,SC,Santa Cruz Island,PP,Potato Pasture,2005,Inside,TRUE,0,0,18.33,1,47.5,0,0,4,0,0,1,0,0,5.17,0,7.5,0.16999999999999998,2.67,0,1.67,0.33,0,0,23.830000000000002,166.6,58.4,250,3416.6,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,450,10,0,3.4,10,13.4,0,36.6,0,0,3.4,13.4,0,0,3.4,2.5592629910668663,108.63831087835031,4.111307295700631,4.9863540895906295,202.83709761075025,121.51247335583776,61.44898207367974,0,0,0,0.044540241136231264,17.529372797164,2.4195507619919856,0,3.1070496137273294,0,0,1.8540569227818031,0,0.09726646624585171,0,1.1471827541412358,0.8356857546667004
27,SC,Santa Cruz Island,PP,Potato Pasture,2006,Inside,TRUE,0,0,15,0.33,44.83,0,0.33,5.33,0.5,0.16999999999999998,0.33,0,0,0.67,0,15.329999999999998,1,3.17,0,4.83,0,1.5,0,20,583.4,22.2,250,3583.4,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3.4,3.4,1.2587032322205955,156.52908947050202,5.800719323784351,4.096980459646005,165.1607606629208,159.39864587317732,57.62519870177991,0,0,0,5.468154394820961,22.368119330097116,2.0053037799487843,0,5.117146898856717,0,0,0.6498527141855099,0,0.2200054449979333,6.266030703991083,1.0342160681301409,0.828299427038342
27,SC,Santa Cruz Island,PP,Potato Pasture,2007,Inside,TRUE,0,0,11.33,0.33,42.33,0,0.33,2.33,0,0,0.33,0,0,0,0,2.17,0,2.83,0,2,0.5,4.33,0,14.330000000000002,500,25,0,3500,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,116.6,0,0,3.4,6.6,13.4,33.4,6.6,0,0,0,6.6,0,13.4,6.6,18.275441339829886,166.11644168986214,2.2814463332128705,2.288648364904609,315.43383579875297,232.94523176517623,49.0146571741162,0,0,0,2.38964294473114,24.287182832682603,2.383733835424229,0,11.832694198322239,0,0.6215652561339232,2.490994668668798,0,0.1516325889662116,1.693279901231098,1.131878021705843,0.808295089823084
27,SC,Santa Cruz Island,PP,Potato Pasture,2008,Inside,TRUE,0,0,14.000000000000002,0,50.5,0,1.5,6.17,0.16999999999999998,0,0.33,0,0,5.83,0,8.5,0.16999999999999998,1.83,0,3.5000000000000004,2,3.3300000000000005,0,27.83,416.6,5.6,166.6,2500,0,500,0,0,0,0,0,13.799999999999999,0,0,0,0,0,0,0,33.4,3.4,0,0,16.6,26.599999999999998,6.6,0,0,0,3.4,6.8,0,16.6,0,13.356197078297669,99.05095865899013,2.5642134089966415,6.443339345501618,239.10517016868437,92.50243336064554,51.915352301348555,0,0,0,1.686759204747285,16.89202209431312,0.9086376249557496,0,9.088585010828611,0,0.6215652561339232,1.8441417560115851,0.005272267325787598,0.7665262624834555,5.770718121502278,1.2727369849310237,0.853795893581672
27,SC,Santa Cruz Island,PP,Potato Pasture,2009,Inside,TRUE,1.5,0,13.83,0.5,63.83,0,0,2.67,0,0.33,1.5,0,0,2.67,0,11.83,0.33,2.5,0,7.17,4.5,1.5,0,13,83.4,11.2,416.6,3416.6,0,83.4,0,0,0,0,416.6,22.2,0,0,0,0,0,0,0,190,0,0,3.4,6.6,173.4,20,3.4,0,0,0,10,3.4,3.4,3.4,3.779671036764861,214.00722028201386,8.526532005474566,7.917419056078889,192.54323861900122,220.66824824404,48.787106600588864,0,0,0,1.3360319648302859,20.83948060844857,0.06169557453145728,0,9.008803927399775,0,0.08491701764819555,1.3910958963373152,0,1.008014481736282,17.33397148447672,1.2658733515547578,0.8258171945354417
27,SC,Santa Cruz Island,PP,Potato Pasture,2010,Inside,TRUE,1.5,0,11.67,0.5,51.67,0,0.16999999999999998,2.17,0,0.16999999999999998,6,0,0,0.83,0,4.83,0.33,1.17,0,7.17,2,1.3299999999999998,0,20.669999999999998,83.4,19.400000000000002,833.4,833.4,0,0,3750,0,0,0,166.6,22.2,0,0,0,0,0,0,0,66.60000000000001,23.400000000000002,0,16.6,10,56.599999999999994,13.4,26.599999999999998,0,13.4,0,20,0,0,3.4,11.19919903021637,271.48535109352576,4.648852078700377,6.491756601849173,109.1139397349945,216.79727826267364,34.88010858958113,0,0,0,1.2525925508895215,15.548770384660736,0.059398955995214574,9.138564974000001,5.840470666800485,0,0,6.416733437433787,0,1.0263998295177776,5.09933687818222,1.5504396465769001,0.822085039141156
27,SC,Santa Cruz Island,PP,Potato Pasture,2011,Inside,TRUE,0,0,9.83,0.16999999999999998,39.17,0,0.5,4.33,0.33,0,0.5,0,0,0.67,0,2.33,0,4.5,0.16999999999999998,3,5.17,2.17,0,10.5,250,102.8,0,1833.3999999999999,0,416.6,916.6,0,0,0,0,19.400000000000002,0,0,0,0,0,0,0,0,43.2,0,0,6.6,0,16.6,13.4,0,23.400000000000002,0,3.4,0,0,0,8.222412053994075,242.74628568776978,18.596599641273205,13.97534400233132,182.00280519734602,325.10620122151647,37.93453494137733,0,0,0,1.1763799441496954,25.289266300735918,0.2807344980244146,2.2447977784,5.757030747252643,0,0,4.633229928905685,0.0031598352242859502,1.158283433855298,5.255656339039478,0.9096348185055616,0.811890528112977
27,SC,Santa Cruz Island,PP,Potato Pasture,2012,Inside,TRUE,0,0,12,0.33,56.00000000000001,0,1.67,4.33,0.5,0.33,1.83,0,0,0.33,0,1,0.67,2.33,0,4.5,4.83,3.6700000000000004,0,11.83,0,27.799999999999997,250,2750,0,83.4,666.8,0,0,0,0,19.400000000000002,40,0,0,0,0,0,0,0,26.6,0,3.4,10,0,0,3.4,0,0,0,0,6.6,0,0,0.4610792517011202,194.85550709561812,11.384223489313547,13.987192203567377,178.39917298469572,322.2535079038254,20.22079880893663,0,0,0,2.1567775995969063,17.696949309506078,0.22111400075029966,1.068685064361702,4.820727191032964,0,0,14.090947799382644,0.03601272009419536,0.3513649255987773,3.8245293483190292,1.1839341721032075,0.8096743077434626
27,SC,Santa Cruz Island,PP,Potato Pasture,2013,Inside,TRUE,0.5,0,7.17,0.16999999999999998,58.5,0,1.3299999999999998,8.83,0,0.33,1,0,1.17,1.83,0,3.17,0.16999999999999998,6.67,0,2,2,8,0,14.17,0,50,250,2833.4,0,166.6,1916.6000000000001,0,0,250,0,27.799999999999997,30,0,50,0,0,0,0,86.6,70,0,0,33.4,30,23.400000000000002,0,3.4,306.6,29.999999999999996,6.6,0,0,0,6.33052588109253,376.8542604971893,7.222304868521047,7.863619902494481,282.0174963456792,306.6887711513557,34.706928370658304,0,0,0,0.4399025135157054,20.57206358055602,0.004772682959506943,0.5651555333333333,5.629649451820986,0,0,5.925625538814831,2.2932214283145806,0.5066526954491333,8.624138081870932,1.2537248409032047,0.8141470875576893
27,SC,Santa Cruz Island,PP,Potato Pasture,2014,Inside,TRUE,15.5,0,13.33,0.5,47.5,0,3,6.17,0,1.5,0.83,0,3.3300000000000005,2.83,0,2,0.5,10,0,7.000000000000001,2,2.83,0,12.67,1583.3999999999999,83.4,583.4,2083.4,0,750,20333.199999999997,0,0,1500,0,55.599999999999994,0,0,9770,0,0,0,0,180,29.999999999999996,0,10,10,126.6,33.4,0,0,23.200000000000003,10,3.4,0,0,0,5.388452227830112,261.8979988741655,6.808996905880989,0.11721963165187824,117.97972166538149,197.15152260635472,22.092096261358773,0,0,0,4.5513493364171325,14.127210638359562,0.031399696203503386,5.4890731175,2.1801805351053094,0.046448495329899496,0,8.305980393232296,0.20045804213985755,0.2901916374104738,11.572346858990148,1.8661950099592495,0.8566237022647936
27,SC,Santa Cruz Island,PP,Potato Pasture,2015,Inside,TRUE,9.5,0.16999999999999998,11.17,1,42.67,0,0.16999999999999998,5.67,1,0.67,1,0,0,7.829999999999999,0,0.33,0.67,2.5,0,3.3300000000000005,1.5,3.6700000000000004,0.16999999999999998,35,666.6,66.60000000000001,2083.4,250,0,250,16916.6,0,0,833.4,1333.3999999999999,61.199999999999996,0,0,89060,0,0,0,0,970,23.200000000000003,0,3.4,10,143.4,166.6,0,0,0,0,30,0,30,23.400000000000002,4.379933438793226,166.11644168986214,0.11013441075794499,0,31.869885582927655,43.789412850538874,29.82532611779498,0,0,0,1.0670567793124466,4.230049318039001,2.6709442228312015e-4,17.804379985280374,0.3419520357683442,0,0,1.3766385258108729,0.009367257399760947,0.26496213063869506,3.996405843263125,1.0940112545621885,0.8643964951168571
27,SC,Santa Cruz Island,PP,Potato Pasture,2016,Inside,TRUE,23.330000000000002,0,20.5,5.5,40,0,0.16999999999999998,2.67,0.16999999999999998,0.33,7.000000000000001,0,0,2.83,0.83,0,1,1.3299999999999998,0,30,0,0,0,3.83,666.6,50,2250,166.6,0,0,12333.400000000001,0,0,0,2500,63.8,0,0,136960,0,0,0,0,0,20,0,0,10,0,6.6,0,0,3.4,0,0,0,0,0,77.18334027125395,175.68080265689775,0.007672377012806063,0.02955368606287074,28.686527814546743,12.9749524698357,10.689322027286252,0,0,0,1.5279548354451742,1.9257661813217861,0,6.7865574143083,0.010342368350156412,0,0,1.117771990579878,0,0.1565093270932791,1.3142936946678787,0.7376133976515058,0.8767974310463791
27,SC,Santa Cruz Island,PP,Potato Pasture,2017,Inside,TRUE,19,0,14.000000000000002,0.67,38.5,0.67,0.33,1.5,0.16999999999999998,1.83,10.83,0,0,0.33,1.3299999999999998,0,0.67,1.67,0,22.33,5.67,0,0,7.000000000000001,250,2.8,1000,0,0,83.4,13000,0,0,0,750,47.199999999999996,0,0,29060,0,0,0,0,40,13.4,0,6.6,23.4,26.599999999999998,23.200000000000003,6.6,3.4,0,16.6,50,3.4,23.400000000000002,23.400000000000002,24.92847648926994,146.94173725114183,0.2969285813188879,0,40.81580107751884,4.467989379818145,4.814265255114262,0,0,0,1.4944225221635996,0.9788437441106537,0.07114625463835256,25.74441238873096,0,0,0,2.0347313410674,0,0.1825088462627813,0.10501794173364992,1.432181521600631,0.8875578057681816
