SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Count,Mean_Biomass,ReserveStatus,Reference
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Caulolatilus princeps,ocean whitefish,7,2977.488146358759,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Caulolatilus princeps,ocean whitefish,1,1847.3331599091175,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Caulolatilus princeps,ocean whitefish,5,976.7186783019428,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Caulolatilus princeps,ocean whitefish,3,342.6970264005454,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Caulolatilus princeps,ocean whitefish,1,98.4782403207152,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Caulolatilus princeps,ocean whitefish,3.6666666666666665,1328.5365641910862,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Caulolatilus princeps,ocean whitefish,3,180.67633630872524,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Caulolatilus princeps,ocean whitefish,16.5,377.4758401043947,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Caulolatilus princeps,ocean whitefish,21.25,1215.6867327342825,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Caulolatilus princeps,ocean whitefish,4.5,5752.253748490336,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Caulolatilus princeps,ocean whitefish,36.2,39171.60019233027,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Caulolatilus princeps,ocean whitefish,59.75,12913.434068895192,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Caulolatilus princeps,ocean whitefish,12,1573.3706983865632,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Chromis punctipinnis,blacksmith,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Chromis punctipinnis,blacksmith,183.75,9872.065453094923,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Chromis punctipinnis,blacksmith,375.5,13868.329374576282,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Chromis punctipinnis,blacksmith,273,13994.69398391463,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Chromis punctipinnis,blacksmith,197,2195.503489415551,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Chromis punctipinnis,blacksmith,394.75,3561.7324409853077,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Chromis punctipinnis,blacksmith,502.75,9323.725878555384,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Chromis punctipinnis,blacksmith,281.2,35282.46769574341,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Chromis punctipinnis,blacksmith,1006.6666666666666,47071.47796384926,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Chromis punctipinnis,blacksmith,259,1879.5268246239843,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Chromis punctipinnis,blacksmith,2062.8333333333335,84981.61688697552,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Chromis punctipinnis,blacksmith,3204.75,70158.89161777377,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Chromis punctipinnis,blacksmith,2472.5,52044.88372297832,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Chromis punctipinnis,blacksmith,614.4,18835.672552800836,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Chromis punctipinnis,blacksmith,533.5,13192.67484111784,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Chromis punctipinnis,blacksmith,310.8,18902.964997919324,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Embiotoca jacksoni,black surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Embiotoca jacksoni,black surfperch,24.75,4639.76130119291,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Embiotoca jacksoni,black surfperch,18,3523.1872479784893,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Embiotoca jacksoni,black surfperch,12,2596.8255128290243,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Embiotoca jacksoni,black surfperch,9.333333333333334,1129.5348142173893,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Embiotoca jacksoni,black surfperch,11,2461.661309628443,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Embiotoca jacksoni,black surfperch,7.5,1841.6346630396054,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Embiotoca jacksoni,black surfperch,14,1934.350505746923,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Embiotoca jacksoni,black surfperch,24,4349.693934226963,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Embiotoca jacksoni,black surfperch,20,3063.1505869290986,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Embiotoca jacksoni,black surfperch,45.5,4421.68116267988,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Embiotoca jacksoni,black surfperch,41.75,4329.904093241642,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Embiotoca jacksoni,black surfperch,14.5,2851.3896479384175,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Embiotoca jacksoni,black surfperch,43.6,9382.465773787428,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Embiotoca jacksoni,black surfperch,24.25,4894.207252684538,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Embiotoca jacksoni,black surfperch,13.6,383.17937820077054,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Embiotoca lateralis,striped surfperch,1,197.3049575916076,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Embiotoca lateralis,striped surfperch,1,700.1087964388663,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Girella nigricans,opaleye,2.25,1402.3533671241055,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Girella nigricans,opaleye,4.5,2405.8863709207662,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Girella nigricans,opaleye,3.25,1848.3680354781768,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Girella nigricans,opaleye,4.666666666666667,2480.222148979778,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Girella nigricans,opaleye,11.75,5639.492716487784,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Girella nigricans,opaleye,3.75,2071.3753696552126,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Girella nigricans,opaleye,1,844.83503168151606,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Girella nigricans,opaleye,5.666666666666667,2926.2368173338496,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Girella nigricans,opaleye,6.166666666666667,3149.2441515108853,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Girella nigricans,opaleye,5,2628.893705097802,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Girella nigricans,opaleye,2.6,695.4020642947555,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Girella nigricans,opaleye,2,1290.8497000355876,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Girella nigricans,opaleye,1,762.3740500459255,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Halichoeres semicinctus,rock wrasse,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Halichoeres semicinctus,rock wrasse,3.25,740.848369819228,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Halichoeres semicinctus,rock wrasse,7,826.9563894233697,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Halichoeres semicinctus,rock wrasse,5,496.83314855863154,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Halichoeres semicinctus,rock wrasse,12.666666666666666,1170.242929001769,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Halichoeres semicinctus,rock wrasse,9.5,1241.7746723051046,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Halichoeres semicinctus,rock wrasse,6.25,780.3005529790996,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Halichoeres semicinctus,rock wrasse,2.2,583.5492287545213,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Halichoeres semicinctus,rock wrasse,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Halichoeres semicinctus,rock wrasse,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Halichoeres semicinctus,rock wrasse,1.8333333333333333,51.07981320131775,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Halichoeres semicinctus,rock wrasse,13.25,639.8270685302916,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Halichoeres semicinctus,rock wrasse,75,3222.4686156586877,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Halichoeres semicinctus,rock wrasse,51.4,5059.43560422857,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Halichoeres semicinctus,rock wrasse,30.75,3185.5426853529334,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Halichoeres semicinctus,rock wrasse,18.8,1589.9258740903815,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Hypsypops rubicundus,garibaldi,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Hypsypops rubicundus,garibaldi,16,6633.877945303833,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Hypsypops rubicundus,garibaldi,14.5,6121.940438271793,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Hypsypops rubicundus,garibaldi,16.5,11911.299406163605,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Hypsypops rubicundus,garibaldi,15,9669.830287746165,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Hypsypops rubicundus,garibaldi,21,8143.0149791546655,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Hypsypops rubicundus,garibaldi,16.75,6889.846698819853,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Hypsypops rubicundus,garibaldi,14.6,9160.891851548999,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Hypsypops rubicundus,garibaldi,22.333333333333332,18304.074157360068,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Hypsypops rubicundus,garibaldi,15.5,9136.01198751101,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Hypsypops rubicundus,garibaldi,20.5,23439.78628399311,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Hypsypops rubicundus,garibaldi,29.25,11559.532913545925,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Hypsypops rubicundus,garibaldi,32,11403.28050570356,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Hypsypops rubicundus,garibaldi,47.8,19137.59871229893,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Hypsypops rubicundus,garibaldi,58.75,15948.967453479661,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Hypsypops rubicundus,garibaldi,44.4,18618.369588889644,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Medialuna californiensis,halfmoon,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Medialuna californiensis,halfmoon,3,2445.052506794919,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Medialuna californiensis,halfmoon,6.5,5297.613764722324,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Medialuna californiensis,halfmoon,1,366.1308864242206,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Medialuna californiensis,halfmoon,3.6666666666666665,2988.3975083049004,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Medialuna californiensis,halfmoon,5,3659.028915869094,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Medialuna californiensis,halfmoon,1.3333333333333333,431.0515393118769,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Medialuna californiensis,halfmoon,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Medialuna californiensis,halfmoon,5.333333333333333,1982.943815512124,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Medialuna californiensis,halfmoon,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Medialuna californiensis,halfmoon,2.8333333333333335,5882.785146800522,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Medialuna californiensis,halfmoon,2,831.5600269580177,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Medialuna californiensis,halfmoon,18,7401.087204415598,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Medialuna californiensis,halfmoon,1.75,885.494626715805,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Medialuna californiensis,halfmoon,9.75,7946.420647083486,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Medialuna californiensis,halfmoon,6.4,3542.3896708899783,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Ophiodon elongatus,lingcod,1,2985.856457738214,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Ophiodon elongatus,lingcod,1,2985.856457738214,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Ophiodon elongatus,lingcod,1,2350.3374891808785,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Ophiodon elongatus,lingcod,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Oxyjulis californica,senorita,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Oxyjulis californica,senorita,33,1951.0408956016195,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Oxyjulis californica,senorita,165,4480.480651587776,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Oxyjulis californica,senorita,87.75,1630.7578024787897,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Oxyjulis californica,senorita,71.33333333333333,897.9767652032341,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Oxyjulis californica,senorita,39,1479.1749960096395,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Oxyjulis californica,senorita,54.5,2696.447966193296,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Oxyjulis californica,senorita,26.4,2692.7318846377498,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Oxyjulis californica,senorita,7.333333333333333,342.62255134554175,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Oxyjulis californica,senorita,6.5,557.542647018222,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Oxyjulis californica,senorita,412.3333333333333,1809.7921418260205,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Oxyjulis californica,senorita,55.75,4518.476899491771,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Oxyjulis californica,senorita,26,383.18586012122785,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Oxyjulis californica,senorita,5.2,1418.3255530530198,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Oxyjulis californica,senorita,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Oxyjulis californica,senorita,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Paralabrax clathratus,kelp bass,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Paralabrax clathratus,kelp bass,7.25,2594.93042099781,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Paralabrax clathratus,kelp bass,12,3307.920691048609,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Paralabrax clathratus,kelp bass,16.25,2277.9746081796334,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Paralabrax clathratus,kelp bass,11,1448.867138230865,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Paralabrax clathratus,kelp bass,17,3747.494044888236,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Paralabrax clathratus,kelp bass,8.75,4678.205267561634,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Paralabrax clathratus,kelp bass,6.6,4908.003649929215,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Paralabrax clathratus,kelp bass,16.666666666666668,5510.319995062369,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Paralabrax clathratus,kelp bass,3.5,2695.4090279852535,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Paralabrax clathratus,kelp bass,32.333333333333336,7494.587358513868,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Paralabrax clathratus,kelp bass,22,5461.1108054897395,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Paralabrax clathratus,kelp bass,30,10858.983015446105,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Paralabrax clathratus,kelp bass,36.4,11172.491277570522,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Paralabrax clathratus,kelp bass,52.5,32716.875554176237,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Paralabrax clathratus,kelp bass,36,7051.1290190072905,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Rhacochilus toxotes,rubberlip surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-07-01,Rhacochilus toxotes,rubberlip surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-01,Rhacochilus toxotes,rubberlip surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-07-01,Rhacochilus toxotes,rubberlip surfperch,2.6666666666666665,694.4903876890298,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-07-01,Rhacochilus toxotes,rubberlip surfperch,1.5,397.50142922665316,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-07-01,Rhacochilus toxotes,rubberlip surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-07-01,Rhacochilus toxotes,rubberlip surfperch,1,661.6931782973453,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-07-01,Rhacochilus toxotes,rubberlip surfperch,1,534.5916309504858,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-07-01,Rhacochilus toxotes,rubberlip surfperch,1,2461.403304387474,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-07-01,Rhacochilus toxotes,rubberlip surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-07-01,Rhacochilus toxotes,rubberlip surfperch,1.5,1211.9957165220999,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-01,Rhacochilus toxotes,rubberlip surfperch,2,2092.9135532757314,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-07-01,Rhacochilus toxotes,rubberlip surfperch,3,2092.9135532757314,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-07-01,Rhacochilus toxotes,rubberlip surfperch,1,661.6931782973453,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-07-01,Rhacochilus toxotes,rubberlip surfperch,1.75,1746.565573076732,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-07-01,Rhacochilus toxotes,rubberlip surfperch,0,0,Outside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2004,2004-07-01,Rhacochilus vacca,pile perch,0,0,Outside,TRUE
