SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Mean_Density,Mean_Biomass,Survey_Type,ReserveStatus,Reference,ReserveYear
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.2690204654223014,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Lophogorgia chilensis,red gorgonian,0.2778,39.69713728825106,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Lytechinus anamesus,white sea urchin,0.0181,0.020223289386207675,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Macrocystis pyrifera,giant kelp,0,0,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Megastraea undosa,wavy turban snail,0.125,7.6819768010074565,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Megathura crenulata,giant keyhole limpet,0.0875,10.527277300541977,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Muricea californica,California golden gorgonian,0.0028,0.5824862268292359,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Parastichopus parvimensis,warty sea cucumber,1.125,258.35378611495514,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Patiria miniata,bat star,0.2083,2.692563767785349,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Pisaster giganteus,giant-spined sea star,0.025,1.401290803246321,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Strongylocentrotus franciscanus,red sea urchin,3.5,103.15780705100148,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Strongylocentrotus purpuratus,purple sea urchin,32.8333,198.61894979203979,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-07-01,Tethya aurantia,orange puffball sponge,0.0486,2.925834376051324,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Crassedoma giganteum,rock scallop,0.2264,67.2241128286234,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Lophogorgia chilensis,red gorgonian,0.2222,33.96894743859226,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Lytechinus anamesus,white sea urchin,0.0015,0.004224332787946864,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Macrocystis pyrifera,giant kelp,0,0,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Megastraea undosa,wavy turban snail,0.2917,9.618784484156059,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Megathura crenulata,giant keyhole limpet,0.1125,12.415545284091,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Muricea californica,California golden gorgonian,0.0014,0.23502576005673156,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Muricea fruticosa,brown gorgonian,0.0014,0.09127940084076518,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Parastichopus parvimensis,warty sea cucumber,1.3333,306.1894249129508,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Patiria miniata,bat star,0.6667,10.11569702388583,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Pisaster giganteus,giant-spined sea star,0.065,4.953622744840313,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Pycnopodia helianthoides,sunflower star,0.0028,0.6211841018382538,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Strongylocentrotus franciscanus,red sea urchin,4.7083,189.98680162703823,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Strongylocentrotus purpuratus,purple sea urchin,31.875,213.8095072555423,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Tegula regina,queen tegula,0.0205,0.9284492476497996,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-07-01,Tethya aurantia,orange puffball sponge,0.0389,2.41809416334318,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Crassedoma giganteum,rock scallop,0.2528,68.92162705502874,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.288490605773326,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Lophogorgia chilensis,red gorgonian,0.2292,29.319159565371145,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Lytechinus anamesus,white sea urchin,0.0431,0.04964113031840493,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Macrocystis pyrifera,giant kelp,0,0,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Megastraea undosa,wavy turban snail,0.0417,2.7618206134184926,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Megathura crenulata,giant keyhole limpet,0.1819,25.197141536329934,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Muricea californica,California golden gorgonian,0.0028,0.18857953666916083,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Parastichopus parvimensis,warty sea cucumber,1.2083,277.48344867795583,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Patiria miniata,bat star,0.2083,2.832095283280374,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Pisaster giganteus,giant-spined sea star,0.06,3.9893878714581277,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Strongylocentrotus franciscanus,red sea urchin,2.7083,139.02969796730125,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Strongylocentrotus purpuratus,purple sea urchin,28.1667,268.28686353132133,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Tegula regina,queen tegula,0.0833,3.9778494934515227,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-07-01,Tethya aurantia,orange puffball sponge,0.0736,3.8456919807824566,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Crassedoma giganteum,rock scallop,0.1708,43.289744228391626,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Lophogorgia chilensis,red gorgonian,0.2583,35.789972868470244,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Lytechinus anamesus,white sea urchin,0.0014,0.002173872034266255,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Macrocystis pyrifera,giant kelp,0,0,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Megastraea undosa,wavy turban snail,0.0833,7.432810538965884,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Megathura crenulata,giant keyhole limpet,0.1792,21.207778578093553,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Muricea californica,California golden gorgonian,0.0083,1.4395069930009683,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Muricea fruticosa,brown gorgonian,0.0014,0.19693340333574463,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Parastichopus parvimensis,warty sea cucumber,1.5,344.4717148199402,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Patiria miniata,bat star,0.6667,7.794901996111263,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Pisaster giganteus,giant-spined sea star,0.06,5.102207030981485,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Pycnopodia helianthoides,sunflower star,0.0014,0.6602153993455044,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Strongylocentrotus franciscanus,red sea urchin,2.0417,103.32607714210992,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Strongylocentrotus purpuratus,purple sea urchin,30.5833,284.3390395199621,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Tegula regina,queen tegula,0.0417,2.161678759429884,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-01,Tethya aurantia,orange puffball sponge,0.075,3.854048145999292,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Crassedoma giganteum,rock scallop,0.1722,56.214795496497096,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.2690204654223014,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Lophogorgia chilensis,red gorgonian,0.2625,34.61502536045311,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Lytechinus anamesus,white sea urchin,0.018,0.012488671273874563,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Macrocystis pyrifera,giant kelp,0,0,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Megastraea undosa,wavy turban snail,0.009,1.112756319397152,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Megathura crenulata,giant keyhole limpet,0.1389,16.96843065425645,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Muricea californica,California golden gorgonian,0.0069,0.48785255018486195,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Muricea fruticosa,brown gorgonian,5e-4,0.06274373671406737,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Parastichopus parvimensis,warty sea cucumber,1.875,430.58964352492524,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Patiria miniata,bat star,0.8333,10.593893503417,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Pisaster giganteus,giant-spined sea star,0.145,9.888775285690137,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Strongylocentrotus franciscanus,red sea urchin,1.9167,96.05136035662589,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Strongylocentrotus purpuratus,purple sea urchin,16.875,229.4444964257598,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Tegula regina,queen tegula,0.008,0.39465268279714105,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-07-01,Tethya aurantia,orange puffball sponge,0.1194,5.785656804316423,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Crassedoma giganteum,rock scallop,0.1139,37.74692206815875,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Kelletia kelletii,Kellet's whelk,0.0042,0.4284650964666262,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Lophogorgia chilensis,red gorgonian,0.2194,22.59378729591827,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Lytechinus anamesus,white sea urchin,0.0222,0.08710771400857997,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Macrocystis pyrifera,giant kelp,0.7,15.078534926229509,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Megastraea undosa,wavy turban snail,0.1667,18.270896023350435,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Megathura crenulata,giant keyhole limpet,0.0403,6.785833744142736,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Muricea californica,California golden gorgonian,0.0042,0.9735914728802724,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Muricea fruticosa,brown gorgonian,0.0014,0.19693340333574463,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Parastichopus parvimensis,warty sea cucumber,1.4583,334.89540114794585,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Patiria miniata,bat star,0.5417,8.596229557936638,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Pisaster giganteus,giant-spined sea star,0.09,6.174216322001736,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Strongylocentrotus franciscanus,red sea urchin,1.375,105.69263317245884,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Strongylocentrotus purpuratus,purple sea urchin,12.9583,223.61189558651608,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Tegula regina,queen tegula,0.0417,1.9265746725373554,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-01,Tethya aurantia,orange puffball sponge,0.0972,6.7746077344041495,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Crassedoma giganteum,rock scallop,0.1611,67.9490618862033,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Lophogorgia chilensis,red gorgonian,0.2167,34.13198952313912,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Lytechinus anamesus,white sea urchin,0.0111,0.007241506943549403,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Macrocystis pyrifera,giant kelp,0.505,44.23754937166667,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Megastraea undosa,wavy turban snail,0.0417,6.14749399005484,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Megathura crenulata,giant keyhole limpet,0.0639,9.384108608861931,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Muricea californica,California golden gorgonian,0.0042,1.2421862026192492,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Parastichopus parvimensis,warty sea cucumber,1.5833,363.6013773829409,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Patiria miniata,bat star,0.5,5.299147716163589,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Pisaster giganteus,giant-spined sea star,0.1,6.374935571770114,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Strongylocentrotus franciscanus,red sea urchin,1.1667,124.07168167545488,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Strongylocentrotus purpuratus,purple sea urchin,17.5417,363.62198415877,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Tegula regina,queen tegula,0.0045,0.20946841850546202,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-07-01,Tethya aurantia,orange puffball sponge,0.1403,9.326991417067134,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Crassedoma giganteum,rock scallop,0.1264,53.18677227347144,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Kelletia kelletii,Kellet's whelk,0.0083,1.2863737490986238,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Lophogorgia chilensis,red gorgonian,0.1847,19.053350833854154,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Lytechinus anamesus,white sea urchin,0.0014,0.0018857150948454417,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Macrocystis pyrifera,giant kelp,0.375,49.777160435897436,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Megastraea undosa,wavy turban snail,0.2083,15.024429090430194,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Megathura crenulata,giant keyhole limpet,0.0486,7.216419373141768,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Muricea californica,California golden gorgonian,0.0042,0.9735914728802724,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Parastichopus parvimensis,warty sea cucumber,1.4167,325.34205225693955,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Patiria miniata,bat star,0.75,11.350105665819289,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Pisaster giganteus,giant-spined sea star,0.12,8.538896985559797,5 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Strongylocentrotus franciscanus,red sea urchin,3.375,215.9287042528778,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Strongylocentrotus purpuratus,purple sea urchin,26.625,578.5798251447957,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Tegula regina,queen tegula,0.0025,0.09358243938004533,1 m² quads,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-07-01,Tethya aurantia,orange puffball sponge,0.1417,8.917703918921918,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2013,2013-07-01,Crassedoma giganteum,rock scallop,0.2958,76.47230795971343,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2013,2013-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2013,2013-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Inside,TRUE,2003
28,SC,Santa Cruz Island,CVP,Cavern Point,2013,2013-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Inside,TRUE,2003
