SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Mean_Density,SE,SD,Mean_Biomass,Survey_Type,ReserveStatus,Reference
5,SR,Santa Rosa Island,RR,Rodes Reef,2003,2003-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,261.87567002776075,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2004,2004-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,546.856558875089,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2005,2005-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,764.257244045421,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2006,2006-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,844.2224599806358,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2007,2007-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,257.4235909685552,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2008,2008-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1990.1948103973334,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2009,2009-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1547.4453414088694,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2010,2010-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,686.783847655658,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2011,2011-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1015.3517425938837,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2012,2012-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1228.1763128970958,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2013,2013-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,922.9396813345627,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2014,2014-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,968.9234437473225,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2015,2015-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,737.2109767759182,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2016,2016-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,420.9938132789534,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,2017-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,396.8835078064066,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2018,2018-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,549.2965803771823,NA,Outside,FALSE
5,SR,Santa Rosa Island,RR,Rodes Reef,2019,2019-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,364.76057298545635,NA,Outside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1982,1982-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,947.2572885068952,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1983,1983-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,948.4403088063052,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1984,1984-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1183.6740562773846,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1985,1985-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,3605.5927185405358,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1986,1986-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1515.6486170704893,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1987,1987-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1772.3658552552665,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1988,1988-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,705.5424617910779,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1989,1989-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,646.391986783786,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1990,1990-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,732.9848960535874,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1991,1991-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,652.2006417342809,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1992,1992-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,584.5146745630118,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1993,1993-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,885.9087732737672,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1994,1994-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,809.2941213999311,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1995,1995-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1376.3437077174412,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1996,1996-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,916.2840192270335,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1997,1997-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1025.8191375792837,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1998,1998-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,688.0741670200204,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,1999,1999-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,952.5135598799263,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2000,2000-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,629.7217304595878,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2001,2001-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,457.7938668309119,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2002,2002-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,311.9886435977703,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2003,2003-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,142.50904474717413,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2004,2004-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,208.20262181393656,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2005,2005-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,279.226019843653,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2006,2006-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,261.25907000205723,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2007,2007-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,494.01529257542944,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2008,2008-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,571.7535790377157,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2009,2009-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,397.39575734222467,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2010,2010-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,527.3881392554248,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2011,2011-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1536.3758163461766,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2012,2012-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1726.1751837915324,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2013,2013-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1228.1481967879001,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2014,2014-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1348.57871206671,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2015,2015-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,852.1651899571137,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2016,2016-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,897.5186449599342,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2017,2017-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1246.8282113017722,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2018,2018-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,652.3486131514867,NA,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2019,2019-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1098.7833307193177,NA,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1982,1982-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,872.2919051068966,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1983,1983-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1010.9781790135552,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1984,1984-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1015.019891601603,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1985,1985-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1214.8167841820143,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1986,1986-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,998.5480697689956,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1987,1987-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,966.18102160295,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1988,1988-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1133.5692144262036,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1989,1989-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,833.9664470847682,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1990,1990-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,992.5260307003402,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1991,1991-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,808.200575479812,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1992,1992-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,645.3557048925373,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1993,1993-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,416.84310026948316,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1994,1994-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,389.01820789287484,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1995,1995-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,527.6278673592976,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1996,1996-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,584.8304887880921,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1997,1997-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,345.9731997311202,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1998,1998-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,476.93235260263407,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1999,1999-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,623.4947394832318,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2000,2000-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,632.1088226441859,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2001,2001-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,563.1731884332285,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2002,2002-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,492.0900557304296,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2003,2003-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,296.3666710101204,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2004,2004-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,131.97658915637976,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2005,2005-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,145.9855474247309,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2006,2006-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,116.96044296165373,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2007,2007-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,183.01544853195364,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2008,2008-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,220.67778608384853,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2009,2009-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,240.57469890945157,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2010,2010-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,228.43707636072523,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2011,2011-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,424.83111027147163,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2012,2012-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,296.86846617706004,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2013,2013-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,247.8274351286276,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2014,2014-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,637.5844465088559,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2015,2015-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,394.31572385228276,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2016,2016-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,170.92626519078655,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2017,2017-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,373.98054476838763,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2018,2018-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,401.4495979216033,NA,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2019,2019-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,538.8025943567482,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1982,1982-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,579.5705659539917,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1983,1983-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,542.1680168584276,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1984,1984-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,878.1769637430885,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1985,1985-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1347.1803572190001,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1986,1986-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1704.0878233181504,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1987,1987-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,859.3373209733645,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1988,1988-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,657.0108382232845,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1989,1989-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1077.8333153853255,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1990,1990-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,674.6700221678943,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1991,1991-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,518.1626938945094,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1992,1992-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,293.15896982186746,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1993,1993-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,522.1717092323481,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1994,1994-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1041.6071293715986,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1995,1995-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,808.2353232150584,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1996,1996-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,454.4034963846305,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1997,1997-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,615.6361145936437,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1998,1998-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,397.3021620426627,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1999,1999-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,391.1446589910049,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2000,2000-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,406.58554701866916,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2001,2001-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,504.85789398299335,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2002,2002-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,434.40667111736497,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2003,2003-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,362.4653948384375,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2004,2004-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,450.45602097521993,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2005,2005-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,304.52727755009874,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2006,2006-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,243.0449359931078,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2007,2007-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,333.18023119460196,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2008,2008-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,316.51135101617285,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2009,2009-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,186.10507506637697,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2010,2010-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,519.751883123721,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2011,2011-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,610.6966295501052,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2012,2012-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,749.1536329969301,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2013,2013-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,678.6053553652035,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2014,2014-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,393.40257790754947,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2015,2015-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,299.83744707214254,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2016,2016-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,101.84941413303403,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2017,2017-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,209.60020505751294,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2018,2018-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,411.41267861478786,NA,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2019,2019-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,401.36803615655765,NA,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1982,1982-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,721.3101288670437,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1983,1983-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,755.500306603483,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1984,1984-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,708.9559915617692,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1985,1985-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1386.9566391423623,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1986,1986-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,2169.625653740159,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1987,1987-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1180.0590039255144,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1988,1988-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1295.0323930280786,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1989,1989-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,1253.6416446444537,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1990,1990-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,640.3919003523777,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1991,1991-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,801.6782037292354,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1992,1992-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,632.8739854648659,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1993,1993-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,743.2412766472647,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1994,1994-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,581.651625017454,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1995,1995-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,811.7855469581605,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1996,1996-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,598.7081078774404,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1997,1997-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,716.281318509329,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1998,1998-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,561.7929061950612,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,1999,1999-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,493.0020849750694,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2000,2000-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,681.7231423957215,NA,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2001,2001-07-01,Benthic_Biomass_Total,Benthic_Biomass_Total,NA,NA,NA,618.2919333382603,NA,Inside,TRUE
