SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Dim 1,Dim 2,Dim 3,Type,ReserveStatus,Reference
10,SC,Santa Cruz Island,YB,Yellow Banks,2018,0.13565702030197663,0.4329420470296258,NA,2D_2005,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2018,0.01270329501914332,0.1780141724084155,NA,2D_2005,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2018,-0.16044702129333266,-0.1784905113103711,NA,2D_2005,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2018,-0.2806831694830084,0.009753571166828888,NA,2D_2005,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,-0.084522238008778,0.26802551605453984,NA,2D_2005,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2018,0.11032297573631862,0.5068584499918218,NA,2D_2005,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2018,0.28414533563516453,0.04789419876640797,NA,2D_2005,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2018,0.35890332852556217,0.05197938626320335,NA,2D_2005,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2018,0.541738687573647,0.12824845466319398,NA,2D_2005,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2018,0.4725124196383685,-0.06679479162995725,NA,2D_2005,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2018,0.38637972486604966,-0.16169608406293492,NA,2D_2005,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2018,0.3131272649911677,-0.3472379554749109,NA,2D_2005,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2018,0.18860659894596224,-0.33150111647736863,NA,2D_2005,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2017,-0.18222996851361414,0.1129067901925628,NA,2D_2005,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2017,-0.31383740773046126,-0.2974431164914841,NA,2D_2005,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2017,-0.34063040576147363,-0.1606996397500723,NA,2D_2005,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2017,-0.2794144535457492,0.03288906537784987,NA,2D_2005,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2017,-0.04378752402280136,0.418994863443586,NA,2D_2005,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2017,-0.39395783380741906,0.15739080702386432,NA,2D_2005,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2017,-0.25309907914165714,0.23195387856701644,NA,2D_2005,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,0.44175985020112346,-0.5005353035673249,NA,2D_2005,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2017,0.6032326736802338,0.1254638818713433,NA,2D_2005,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,0.42708047679393996,-0.281677717610836,NA,2D_2005,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,-0.3766317080130267,-0.24548048995923094,NA,2D_2005,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2017,-0.36163576958880733,-0.04434688208687214,NA,2D_2005,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,-0.24009561756458936,-0.3520028133158848,NA,2D_2005,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,-0.04208500759707842,-0.04344886488991092,NA,2D_2005,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2017,-0.6074655155720438,-0.08775176909990838,NA,2D_2005,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2017,-0.21873404776226488,-0.14782149765807126,NA,2D_2005,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2017,0.08944386559512658,-0.08938648842764821,NA,2D_2005,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2017,0.10681364412007333,0.27055589001904856,NA,2D_2005,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2017,-0.14663648560604353,0.45330391444345086,NA,2D_2005,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,-0.19129071568957576,-0.2950014345584356,NA,2D_2005,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2017,0.14850362989279423,0.49467257658231284,NA,2D_2005,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2017,-0.06922001362635506,0.19353429250516127,NA,2D_2005,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2017,-0.1617107247334569,-0.06258557608634135,NA,2D_2005,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2017,-0.16592985822163756,-0.11320778085301846,NA,2D_2005,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,-0.002707183043132218,0.23247727677483107,NA,2D_2005,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2017,-5.236441212391354e-4,0.3391733547826762,NA,2D_2005,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,0.26391625232448107,0.2031370058869563,NA,2D_2005,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,0.3859064388430362,0.07739464024536187,NA,2D_2005,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,0.45153029429872604,0.24010015096560636,NA,2D_2005,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2017,0.52696036882982,-0.10682468664845209,NA,2D_2005,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2017,0.3652081047966146,-0.13453681562459635,NA,2D_2005,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2017,0.3296337842332447,-0.2972442579811145,NA,2D_2005,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2017,0.25163358005321246,-0.3239532540724259,NA,2D_2005,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2016,-0.12152426186090712,0.03949377411238844,NA,2D_2005,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2016,-0.2629805616407355,-0.3547877385821929,NA,2D_2005,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2016,-0.15238979636360303,-0.3958891554230198,NA,2D_2005,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2016,-0.2858510437290216,-0.024747466896812682,NA,2D_2005,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2016,-0.2953698156313728,0.25694984040891433,NA,2D_2005,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016,-0.43506833130564443,0.11918699678535626,NA,2D_2005,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2016,-0.3646817322812427,0.2346068844096566,NA,2D_2005,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2016,0.646634140215963,-0.2056798500226836,NA,2D_2005,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2016,0.5716271347554345,0.21803089851446172,NA,2D_2005,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,0.5020300201212922,-0.34785607570787386,NA,2D_2005,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,-0.24429504210542452,-0.15271449660758082,NA,2D_2005,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2016,-0.36642110498285607,-0.12931392254960036,NA,2D_2005,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2016,-0.4333388569515882,-0.13589378688923298,NA,2D_2005,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,-0.15884985250572758,0.012493944795346766,NA,2D_2005,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2016,-0.4965582997664483,-0.31131711823953045,NA,2D_2005,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2016,-0.22476027704334867,-0.19411479539533924,NA,2D_2005,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2016,0.09177888010282187,-0.02663695052730891,NA,2D_2005,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2016,0.047892372985018306,0.17926410662013995,NA,2D_2005,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2016,-0.10534873452333288,0.44525476801035685,NA,2D_2005,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,-0.12264927978027994,-0.197587998677621,NA,2D_2005,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,0.05550596357285011,0.5594541766552829,NA,2D_2005,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2016,-0.046512831180278554,0.29413655759692314,NA,2D_2005,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2016,-0.08595230947271792,-0.043355092805042544,NA,2D_2005,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,-0.1324185946914183,-0.08844765750093522,NA,2D_2005,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,-0.05292802166191498,0.1582964048766364,NA,2D_2005,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,-0.24938796371363306,0.19977345888266734,NA,2D_2005,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2016,0.2762013788157972,0.1806039350651103,NA,2D_2005,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016,0.3387555236826634,0.08629926376048944,NA,2D_2005,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2016,0.4478794049370943,0.26555531775448604,NA,2D_2005,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2016,0.4721317080664776,-0.0540869180628562,NA,2D_2005,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2016,0.40229216107482585,-0.06612909677430058,NA,2D_2005,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,0.4208338482010025,-0.24443486624406804,NA,2D_2005,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2016,0.3637241746602556,-0.27640734134221717,NA,2D_2005,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2015,-0.18833900694961928,-0.023954821479186265,NA,2D_2005,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2015,-0.017495757038002463,-0.3888284476783018,NA,2D_2005,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2015,0.040856261393981845,-0.30932586775137905,NA,2D_2005,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2015,-0.14146435855416187,-0.0011638844834454076,NA,2D_2005,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2015,-0.40365135649592837,0.1006440071294238,NA,2D_2005,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,-0.3612560709679689,-0.08001035400918599,NA,2D_2005,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2015,-0.3555246768416495,0.1560169998738865,NA,2D_2005,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2015,0.6342347905060459,0.010547686852064286,NA,2D_2005,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2015,0.4473834503377486,0.337313656075254,NA,2D_2005,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,0.5689356916444401,-0.06765487578286004,NA,2D_2005,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2015,-0.2222300133378642,-0.3042526486327403,NA,2D_2005,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2015,-0.519892941441986,-0.03094693283199733,NA,2D_2005,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2015,-0.4826624301647463,-0.18488620114134552,NA,2D_2005,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,-0.06110744304240474,0.07880990817983553,NA,2D_2005,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2015,-0.1896228075066145,-0.40471433582538496,NA,2D_2005,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2015,-0.03153646752161194,-0.1863424765389459,NA,2D_2005,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2015,0.11736654650503318,0.025014829914004784,NA,2D_2005,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2015,0.0056290891194393155,0.17459233514758743,NA,2D_2005,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2015,-0.3789370004115004,0.4375139312852012,NA,2D_2005,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2015,-0.2086457900926967,-0.23225458234320348,NA,2D_2005,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2015,-0.138176540836158,0.4595439021530221,NA,2D_2005,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2015,-0.08045587658214,0.27212080132135075,NA,2D_2005,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2015,-0.10199085497852647,-0.10271576734401523,NA,2D_2005,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2015,0.0687308458460176,-0.08254286798600767,NA,2D_2005,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,-0.07946207760572647,0.21112713038764422,NA,2D_2005,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2015,-0.3238427045319015,0.24223479062717837,NA,2D_2005,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2015,0.21766283264840836,-0.11141280563415229,NA,2D_2005,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2015,0.27680363210451653,-0.04591225517180369,NA,2D_2005,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2015,0.38369430967790347,0.33728221931949015,NA,2D_2005,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2015,0.4118027908136172,-0.04808374597593154,NA,2D_2005,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2015,0.3717601974676878,0.02491403189214255,NA,2D_2005,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2015,0.3987199206161771,-0.07451315773163411,NA,2D_2005,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2015,0.3427138162201905,-0.18816020181656506,NA,2D_2005,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2014,-0.2499635435023922,0.22690883926248548,NA,2D_2005,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2014,0.0625144551830207,-0.3089285532458922,NA,2D_2005,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2014,-0.00921725371511866,-0.2671518364393972,NA,2D_2005,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2014,-0.22137280583736257,0.03521100728077458,NA,2D_2005,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2014,-0.33819803902806594,0.21511377394562922,NA,2D_2005,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,-0.420772512298868,-0.2565447058568878,NA,2D_2005,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2014,-0.21311262781722412,0.108322765156223,NA,2D_2005,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,0.5578521516781657,-0.05258447556611761,NA,2D_2005,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2014,0.3688494333198067,0.27518818654152016,NA,2D_2005,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,0.45030176774013997,-0.04630625890355913,NA,2D_2005,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2014,-0.20806343162686272,-0.27773628046278126,NA,2D_2005,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2014,-0.47460335815851407,0.13703489765608998,NA,2D_2005,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2014,-0.29593707273650605,-0.19099929697154508,NA,2D_2005,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2014,-0.31168307426477343,-0.04132216305862821,NA,2D_2005,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2014,-0.1430280773978817,-0.43275201891046056,NA,2D_2005,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2014,-0.025229653425753826,-0.17872884487487464,NA,2D_2005,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2014,0.12139138380838699,0.13752085056399319,NA,2D_2005,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2014,0.06686066444422785,0.09549403042274726,NA,2D_2005,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2014,-0.2129192208827304,0.44706153261183945,NA,2D_2005,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2014,-0.17685610362571627,-0.13377818612375894,NA,2D_2005,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2014,0.2072482350883053,0.25569966321834026,NA,2D_2005,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2014,-0.10131053850045257,0.18305280408406768,NA,2D_2005,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2014,-0.12775801329465744,-0.045541243539802635,NA,2D_2005,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2014,0.021929223043603643,-0.0982162693025724,NA,2D_2005,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,-0.061022610337351145,0.23769489574542618,NA,2D_2005,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2014,-0.32355628098226913,0.12026942229323435,NA,2D_2005,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,0.23466320128178653,-0.152764211192999,NA,2D_2005,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2014,0.2962805980043744,0.0035433080384151172,NA,2D_2005,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2014,0.27429563466638923,0.32321560621326295,NA,2D_2005,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2014,0.3603839269584251,-0.05180365164611559,NA,2D_2005,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2014,0.2646747171575351,0.006145236013388679,NA,2D_2005,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2014,0.3318610132492562,-0.088322909033228,NA,2D_2005,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2014,0.29549781180907675,-0.18399591391881737,NA,2D_2005,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2013,-0.18711296182254497,0.16069494064706144,NA,2D_2005,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2013,0.07687077726420467,-0.37695558869139134,NA,2D_2005,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2013,0.04387823316523989,-0.25340978467371955,NA,2D_2005,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2013,-0.2803403855512334,0.2540042196873785,NA,2D_2005,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2013,-0.32257043447308464,0.10007169441849743,NA,2D_2005,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,-0.44639746134509445,-0.12113771903014534,NA,2D_2005,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2013,-0.2511678768639055,0.14616370663021405,NA,2D_2005,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,0.46134157032489287,-0.03478185576769666,NA,2D_2005,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2013,0.2671943274398713,0.26604558518381743,NA,2D_2005,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,0.4153463640016898,0.013956183155306038,NA,2D_2005,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2013,-0.43600170710266695,-0.2384471292312453,NA,2D_2005,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2013,-0.44293713441806754,0.12074881804076867,NA,2D_2005,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2013,-0.17515052251623112,-0.21525926494758416,NA,2D_2005,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2013,-0.28850764379905297,-0.026865488751603946,NA,2D_2005,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2013,-0.2816865499964261,-0.45535968914654185,NA,2D_2005,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2013,0.016591455360508052,-0.1322464810996237,NA,2D_2005,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2013,0.10971810417455152,0.1218282880946244,NA,2D_2005,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2013,0.11692349721579623,0.0516081803667629,NA,2D_2005,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2013,-0.15046713623603275,0.38248152161544324,NA,2D_2005,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2013,-0.17702262894405113,-0.0071393365039169885,NA,2D_2005,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2013,0.22155105224691646,-0.41316167289525624,NA,2D_2005,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2013,-0.07478847466856778,0.18895525496171714,NA,2D_2005,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2013,-0.11865128286138658,0.07597372797565737,NA,2D_2005,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2013,-0.02625750699229171,-0.08205001073861136,NA,2D_2005,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,-0.09825389845441662,0.17044168966624193,NA,2D_2005,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2013,-0.1393540815737821,0.04905270923337492,NA,2D_2005,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2013,0.3302102671346038,-0.13193267052977964,NA,2D_2005,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2013,0.2833300922001353,0.06337891661385278,NA,2D_2005,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2013,0.2514929085101193,0.30595742451146174,NA,2D_2005,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2013,0.35874485014114277,0.03905495436089375,NA,2D_2005,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2013,0.25255282956868624,0.11163983369414267,NA,2D_2005,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2013,0.3019870581985551,-0.05459052315492199,NA,2D_2005,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2013,0.3889343006719229,-0.07872043369517845,NA,2D_2005,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2012,-0.22871734788068704,-0.061393970918904445,NA,2D_2005,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2012,0.20410546388252293,-0.3815266664847177,NA,2D_2005,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2012,0.36150474122608817,-0.3951077470856836,NA,2D_2005,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2012,-0.2609134179565059,-0.13818608425791698,NA,2D_2005,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2012,-0.36428800883041407,0.1330586379053709,NA,2D_2005,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,-0.3779936780396448,-0.28636975124314107,NA,2D_2005,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2012,-0.17653695432587255,-0.07167429539205392,NA,2D_2005,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2012,0.47539993465283265,0.24560361610892253,NA,2D_2005,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2012,0.23649428628182387,0.29270309833946523,NA,2D_2005,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2012,0.42097525511793615,0.19395682795781619,NA,2D_2005,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2012,-0.40326826048001274,0.3509437656414952,NA,2D_2005,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2012,-0.49333673937618294,0.038157535146651274,NA,2D_2005,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2012,-0.4486232935097808,-0.014712611944723687,NA,2D_2005,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2012,-0.1286572859992987,0.12239543776672498,NA,2D_2005,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2012,-0.479408124918458,0.5723303343056889,NA,2D_2005,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2012,0.04336560499232059,-0.13935382566545937,NA,2D_2005,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2012,0.15703572012834388,0.03945373885271967,NA,2D_2005,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2012,0.17835951280674903,-0.1526925658777855,NA,2D_2005,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2012,-0.181662237759536,-0.2785910417363985,NA,2D_2005,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2012,-0.2871890522725717,-0.20974687382668988,NA,2D_2005,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2012,-0.06294902869748749,0.3003620208348267,NA,2D_2005,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2012,-0.07993545256425932,-0.13284925029507438,NA,2D_2005,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2012,-0.043689264106131144,-0.1843615862162357,NA,2D_2005,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,0.09142621725198792,-0.21417576539506597,NA,2D_2005,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,-0.15016518022515452,-0.16654795349648202,NA,2D_2005,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2012,-0.1571260662229955,-0.21502960147319336,NA,2D_2005,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,0.4557288832371917,-0.09194164601965607,NA,2D_2005,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2012,0.2774275878104658,-0.003227720185952812,NA,2D_2005,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2012,0.16453315262836624,0.44915476788030223,NA,2D_2005,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2012,0.33962358119983693,0.1629172110838224,NA,2D_2005,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2012,0.20206515816584755,0.10782362217385091,NA,2D_2005,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2012,0.287851965444619,0.08294781780858793,NA,2D_2005,Inside,TRUE
