SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Reference,brown_algae,bladder_chain_kelp,red_algae,articulated_coralline_algae,encrusting_coralline_algae,sea_tongue,orange_cup_coral,La_Jolla_cup_coral,ornate_tube_worm,scaled_wormsnail,tunicates,Miscellaneous_Invertebrates_w_spiny_brittle_stars,acid_weed,green_algae,agar_weed,miscellaneous_plants,sponges,club_tipped_anemone,colonial_sand_tube_worm,bryozoans,Southern_staghorn_bryozoan,aggregated_red_sea_cucumber,spiny_brittle_star,Miscellaneous_Invertebrates_wo_spiny_brittle_stars,island_kelpfish,California_brown_sea_hare,Coronado_urchin,blackeye_goby,gumboot_chiton,chestnut_cowrie,Southern_sea_palm,threaded_abalone,white_abalone,oar_weed,blue_banded_goby,California_spiny_lobster,ochre_sea_star,California_sea_palm,devil_weed,stalked_tunicate,California_hydrocoral,white_spotted_rose_anemone,wakame,blacksmith,black_surfperch,striped_surfperch,opaleye,garibaldi,senorita,kelp_bass,pile_perch,kelp_rockfish,blue_rockfish,olive_rockfish,California_sheephead_female,California_sheephead_male,rock_wrasse_female,rock_wrasse_male,wavy_turban_snail,warty_sea_cucumber,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,rock_scallop,pink_abalone,green_abalone,red_abalone,Kellets_whelk,red_gorgonian,white_sea_urchin,giant_kelp,giant_keyhole_limpet,brown_gorgonian,sunflower_star,orange_puffball_sponge,red_turban_snail,California_golden_gorgonian,queen_tegula,total_benthic_biomass,total_biomass,richness_all,shannon_all,simpson
28,SC,Santa Cruz Island,CVP,Cavern Point,2015,Inside,TRUE,16,0,33.5,2.5,26.5,0,0.33,4.83,2,0.83,12.33,0,0,2.17,0,3.5000000000000004,2.17,0.83,0.16999999999999998,22.830000000000002,3,0,0,12.17,83.4,0,833.4,500,0,83.4,5666.6,0,0,0,333.4,41.6,0,0,15240,0,0,0,0,33.4,16.6,0,0,6.6,0,66.6,26.599999999999998,3.4,6.8,10,36.6,6.6,23.400000000000002,0,6.655856881750282,306.1894249129508,0.16767053947464336,0.02081417660309021,539.8748332835412,126.64716184309052,59.001746328927425,0,0,0,0.8038308077056311,11.238673692529982,0,45.5105622105,0,0.19693340333574463,0,3.4701601011569227,0.9696221223436652,0.15581517030621006,0.40865294427790516,1101.311758418494,225837.2710009552,66,1.8833806304763416,0.853009042006944
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Inside,TRUE,36.33,2,33.67,2.33,13.5,0,0,1,1.67,0.67,12.5,0,0,3.17,0.67,0.5,0.67,0,0,23.830000000000002,0,0,0,4.67,333.4,8.4,1916.6000000000001,0,0,166.6,9750,0,0,333.4,7166.5999999999995,30.599999999999998,0,0,7820,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,3.4,3.4,13.523860336321942,172.2358574099701,0,0,143.7454439978884,21.757218053999523,4.124092107463219,0,0,0,0.8501153007986026,6.679470703922214,1.6740038319608777e-4,15.259199400000002,0,0.05652980650222517,0,1.3914254114824083,1.3371055494135444,0.46066783382945464,0.09886683907428834,381.5200201510491,161696.7568645249,66,1.9499701067742448,0.8482593300501691
28,SC,Santa Cruz Island,CVP,Cavern Point,2017,Inside,TRUE,29.330000000000002,1.3299999999999998,18.17,3.5000000000000004,16.669999999999998,0,0,2.5,1.67,2,19.5,0,0,1.67,0,0,0.67,0,0,27.83,12.83,0,0,2.67,583.4,0,1166.6000000000001,0,0,166.6,8750,0,0,0,3250,13.799999999999999,0,0,13420,0,0,0,0,66.60000000000001,6.6,0,6.6,6.6,3.4,6.6,0,6.6,0,10,36.6,0,13.4,3.4,33.25708119459052,210.51814731695944,3.0601897094255603e-4,0,163.69052567981421,39.024707612834305,6.882805564304386,0.45052234252066337,0,0,0.5583267629671107,4.041965704311817,0.10935338534579758,42.55712812843243,0,0,0,1.1799164496690255,0,0.15972441690585762,0.032283903720696706,502.4627944813472,367023.2582613198,66,1.9261017401733243,0.8682703886057375
28,SC,Santa Cruz Island,CVP,Cavern Point,2018,Inside,TRUE,38,0.67,33.83,3.3300000000000005,10.17,0,0,1.67,1,0.83,30.669999999999998,0,0.16999999999999998,0.67,1,0.5,0.33,0,0,33,4.17,0,0,2.67,1250,0,583.4,0,0,250,750,0,0,1166.6000000000001,2916.6,11.2,0,0,3270,0,0,0,0,66.60000000000001,16.6,0,6.6,16.6,0,36.800000000000004,0,0,0,3.4,26.599999999999998,0,13.4,13.4,2.5759332930916,239.22412355195448,0.19419078382553165,0.08263753583005451,84.02955745283785,25.182356292541844,2.38307417195045,0,0,0,1.58707029016983,4.786641994261581,0.009925676280613456,41.767819691,0,0.031432562003875605,0,0.16885739217053006,0,0.2116421955222351,0.12089335075502533,402.3561562341955,465319.40923085745,63,2.4382148719755894,0.8619113981396407
28,SC,Santa Cruz Island,CVP,Cavern Point,2019,Inside,TRUE,68.17,2.5,28.17,5.17,9.17,0,0,0,1.3299999999999998,0.5,9.5,0,2.33,1.17,5.67,0,0,0,0,31.830000000000002,1.17,0,0,9.67,1250,5.6,333.4,0,0,0,9750,0,0,1250,1083.3999999999999,80.60000000000001,0,0,950,0,0,0,0,53.400000000000006,16.6,0,3.4,13.4,3.4,33.4,0,0,0,0,20,3.4,16.6,6.6,60.97362308648629,143.5298811749751,0.1106519969837787,0.02955368606287074,116.09459179865947,20.149447404006327,6.790864483085688,1.277909263141131,0,0,1.0659504751121291,4.747125403621611,7.830036150571877e-4,41.96279835,0,0.042789804963319994,0,0.1921794595054273,0,0.10257016004924374,0.05597256508367653,397.1266921153511,252450.56415244978,63,2.0634185167214345,0.855554696917815
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,Outside,TRUE,1,0,26.169999999999998,0,41.17,0,2.17,1.83,0.16999999999999998,0,0.5,0,0,0.67,0,5.17,1.17,0,0,5.83,0.83,0,0,26.169999999999998,500,58.4,83.4,6833.4000000000005,0,250,0,0,0,0,0,2.8,0,0,0,0,0,0,0,196.6,36.6,0,0,16.6,43.4,3.4,10,20,20,0,10,0,6.6,0,15.295549456636847,113.28473245971605,4.766099373569537,2.4781566746246924,800.9836523148815,444.32756942724444,35.42180425708934,0,0,0,4.811646516631674,24.345717376404103,0.03432928192900938,0,20.802040701457102,0,1.1251643317121078,1.0526262108014632,0,0.13473500395804391,0,1468.863823386656,0,60,1.4234175789612193,0.7887277681030586
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,Outside,TRUE,0,0,9,0,28.999999999999996,0,0.16999999999999998,8.33,0,0,0.16999999999999998,0,0,0.16999999999999998,0,22.67,0.16999999999999998,0.16999999999999998,0,2.33,0.16999999999999998,0,0,21.17,166.6,0,166.6,6166.5999999999995,0,416.6,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4,3.4,0,0,20,16.6,0,16.6,16.6,6.6,0,0,0,0,0,1.4987745630021039,64.63916829425189,7.423399465735793,10.740833837147232,590.8926730621095,432.8298034841604,19.667863984746813,0,0,0,7.610479028999338,27.07976858521339,1.0339179148966857,0,24.26232371473607,0,1.23831324973257,0.9128962940942082,0,0,0.6642992573244417,1190.4945147361504,108355.93528021366,61,1.4675046419948785,0.7966223879915381
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,Outside,TRUE,0.16999999999999998,0,11.67,0,28.499999999999996,0,0,4,0.16999999999999998,0.16999999999999998,1.67,0,0,0.33,0,16.669999999999998,0.5,0.5,0,9,1.17,0,0,20.830000000000002,416.6,55.599999999999994,0,7500,0,166.6,0,0,0,0,166.6,2.8,0,0,0,0,0,0,0,16.6,13.4,0,0,23.400000000000002,23.400000000000002,0,3.4,6.8,0,0,0,0,0,0,9.221527601721785,103.56963179104919,12.697911982281648,11.726544941676774,620.5832759288297,382.86383037596806,9.41595622376555,0.006810448951542945,0,0,8.506447001138781,23.998776633358343,0.271793319064058,0,40.15351719983482,0,0.19120682997806476,0.9703735109744533,0,0.15698217223590127,3.8032033324769254,1228.1377892933056,90368.27170395458,61,1.5397537813283204,0.8182139578695192
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,Outside,TRUE,0,0,26.169999999999998,0,32.83,0,0.33,1.83,0.16999999999999998,0,1,0,0,2.17,0,10.67,1.3299999999999998,0.5,0,6.329999999999999,1.3299999999999998,0,0,19.17,83.4,50,333.4,1916.6000000000001,0,83.4,0,0,0,0,0,11.2,0,0,0,0,0,0,0,373.40000000000003,6.6,0,0,6.6,36.6,0,10,3.4,0,0,6.6,0,13.4,6.6,11.52433300614766,123.02318673575952,19.647458500588215,16.463958683652297,414.9264612204454,281.3363213677576,6.286144370586319,0,0,0,4.065543007415129,22.337405218356043,0.6156455229086271,0,56.62188188927692,0,0,0.8727159005844142,0.01509740436952447,0.2065766831436789,3.8880552995573594,961.8307848105487,67415.25249322267,61,1.5127359341313826,0.8210835808781755
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,Outside,TRUE,0,0,6.329999999999999,0,43.669999999999995,0,0.33,5.5,0,3.83,2,0,0,0.33,0,3.6700000000000004,0.16999999999999998,0.5,0,5.5,0.16999999999999998,0,0.16999999999999998,18.83,83.4,66.60000000000001,0,6000,0,250,0,0,0,0,2000,5.6,0,0,0,0,0,0,0,160,13.4,0,0,10,163.39999999999998,6.6,0,6.6,0,3.4,20,0,23.400000000000002,6.6,20.583718642102184,74.37762257029537,16.35664938638381,8.707959951599978,418.03670744596633,249.21223967297038,11.060576244587761,0,0,0,4.488106118002772,24.116889518116135,0.042859848719473306,0,40.53593052029123,0,0.1675587417477041,0.5273253288636347,0,0.44475404220328385,4.261597245219157,872.9204952770692,74439.21202240598,61,1.6796873187915065,0.8026087096121708
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,Outside,TRUE,0,0,11.83,0,51.33,0,0,5.67,0.16999999999999998,0.16999999999999998,0.5,0,0,0,0,1.3299999999999998,0.33,1.5,0,3.6700000000000004,0.33,0,0,31.830000000000002,0,19.400000000000002,0,4083.4,0,0,0,0,0,0,1083.3999999999999,2.8,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,6.6,0,0,0,0,0,0,0,26.472326641431128,84.09272323896224,27.99478645384489,28.44032359965813,368.83450511532243,354.77668946116125,2.41864971636153,0,0,0,1.6647151068909023,22.998291547305847,1.8332286573470569,0,51.00358340111011,0,0,3.2321488298367633,0,0,4.017284353159195,977.7792561223914,78193.2659126442,62,1.5476392493536062,0.8005309406857101
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,Outside,TRUE,0,0,3.5000000000000004,0.16999999999999998,39.5,0,0.16999999999999998,10.5,0.16999999999999998,0,0.83,0,0,0,0,0,0.33,1.3299999999999998,0,1.83,0.83,0,0,13.669999999999998,0,16.6,0,8083.4,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.4,0,0,3.4,20,6.6,0,3.4,50,3.4,0,0,0,0,4.837645076817763,84.09272323896224,18.09610660964132,13.156864929854825,459.67150611960557,281.1739240592386,9.986781024465087,0,0,0,0.6252706161950382,22.447616725503295,6.442446526868242,0,37.14916290047316,0,0,4.436872515078882,0.03157577614937468,0,6.240076354226775,948.3885724730801,144525.07602291153,63,1.3495804045245952,0.7834104771255195
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,Outside,TRUE,0,0,6.329999999999999,0,39,0,0,11.33,0.16999999999999998,0.83,0.67,0,0,0,0,0,0.16999999999999998,2.17,0,0.5,0.67,0,0,21,0,0,0,5833.4000000000005,0,916.6,83.4,0,0,0,0,0,10,0,0,0,0,0,0,0,3.4,0,6.6,6.6,0,3.4,0,0,6.6,0,3.4,0,0,0,1.8740606948615037,123.02318673575952,22.75679153025759,16.6575066379659,404.56095203853965,418.56309161815636,5.344816736753161,0,0,0.012249987516392828,1.0019444921931742,17.451835270929966,5.60707468210226,0,51.708097668378265,0,0,3.0754930172240194,0.011584650630864446,0.3064960869156258,8.022555648883698,1079.977737497068,208338.06368408247,66,1.2302116987719227,0.7616015046478708
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,Outside,TRUE,0,0,8,0,42.83,0,0.16999999999999998,9.33,0.33,0,0.33,0,0,0,0,9.17,0.16999999999999998,1.67,0,1.17,0,0,0,8.5,0,5.6,83.4,4833.4000000000005,0,583.4,0,0,0,0,166.6,0,10,0,0,0,0,0,0,16.6,6.6,0,0,26.599999999999998,36.599999999999994,0,3.4,3.4,920,73.4,0,0,0,0,0.06632984562100212,54.90071401820842,9.296527952714305,5.208708891551103,358.92010963996563,209.77311570174427,0.3970105848695629,0,0,0,0.23671977741456235,11.993894457715987,0.9861196002578488,0,19.75275485641965,0,0,3.6390041829329616,0.012698823154433648,0.44475404220328385,5.028343918516676,680.6568062932897,68492.63051097028,66,1.123073035071028,0.7570347743067594
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,Outside,TRUE,0.16999999999999998,0,4,0,51.67,0,0.33,9.67,0,0.5,0,0,0,0,0,3,0.33,0.67,0,0,0.16999999999999998,0,0,26.83,0,5.6,0,2333.4,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1773.4,53.2,0,0,20,180,60,0,0,63.4,10,0,0,3.4,0,0.9113869089831608,64.63916829425189,22.91552920455144,0,579.4021622198134,247.49093678737896,0.51895582418891,0,0.007959494290098306,0.010401018639588451,0.60319972753725,8.453339996936384,1.108836411066743,0,11.574181009532113,0,0,1.7232716255581317,0.8310282027726363,0.44475404220328385,1.0926646894987762,941.7277754572027,345594.6930017125,66,1.1927280661483914,0.744374982620509
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,Outside,TRUE,0,0,7.33,0,54.50000000000001,0,0.16999999999999998,5,0.16999999999999998,1,0.16999999999999998,0,0,2.83,0,16.830000000000002,0,1.5,0,0.67,0,0,0,20.330000000000002,0,133.39999999999998,83.4,2583.4,0,583.4,0,0,0,0,1166.6000000000001,0,0,0,30,0,0,0,0,3420,46.8,0,0,6.8,6.6,10,3.4,3.4,3.4,3.4,3.4,0,3.4,3.4,16.749805730539585,0,1.0907986933551985,0.021489858630729504,416.2301099031391,159.60591886404725,9.333480950081887,0,0,0,6.274892015714951,12.179381387209158,0.2738641743275031,0,14.958506412729706,0,0,0.34155580317784334,0.025610338963670893,0.34270952466324606,3.634079781579674,641.0622034381595,240519.65784971227,66,1.3793919657170832,0.758145557299843
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Outside,TRUE,1.67,0,4,0,48.5,0,0.16999999999999998,3.17,0,0,2,0,0,1.5,0.83,9.33,0.5,1.17,0,24.33,0.83,0,0,6,83.4,33.4,1000,583.4,0,333.4,833.4,0,0,0,9250,5.6,0,0,1370,0,0,0,0,1973.4,26.599999999999998,0,0,6.8,40,16.6,3.4,0,13.4,10,60,0,116.6,6.6,74.92103778411493,0,1.652764166750229,0.1020008497609613,119.50806286068274,60.4499520752511,3.6662616470768326,0,0,0,4.662277074903234,9.242722396526007,0.0034978725017520773,0,19.94639986736174,0,0,0.11806706538014783,0,0.48954000269046904,1.616694917478993,296.37927858047914,222984.95957919315,66,2.0383075985442405,0.7537259287312874
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,Outside,TRUE,0.5,0,6.5,0.5,56.99999999999999,0,0,1.5,0,0.16999999999999998,0.33,0,0,1,0,3.17,0,0.16999999999999998,0,4.83,0.67,0,0,6,250,77.8,416.6,2250,0,250,0,0,0,0,6333.4000000000005,11.2,0,0,8980,0,0,0,0,316.59999999999997,30,0,0,63.2,3.4,23.400000000000002,6.6,0,0,0,36.6,0,16.6,36.6,95.52280217159212,35.44715907349808,6.796900309924583,0,197.00860326044443,67.094474154476,14.42671308183797,0,0,0,2.631887190298351,11.771749921149262,15.296089928757961,0,16.486564648920037,0,0,0.1796412724943111,0.7245742211207881,0.5397441865312977,7.461678305124653,471.38858172616983,269048.89734578755,66,2.1990158127636583,0.7510438442063612
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,Outside,TRUE,5.83,0,14.829999999999998,0.5,33,0,0,8,0,0.67,0.33,0,0,4.67,0,6.83,0,0,0,6.67,6,0,1.17,29.830000000000002,1583.3999999999999,47.199999999999996,250,416.6,0,0,0,0,0,0,9333.4,19.400000000000002,0,0,2950,0,0,0,0,96.8,23.400000000000002,0,10,86.6,0,30,6.6,3.4,3.4,0,66.60000000000001,0,43.4,20,150.15058857291726,0,0.24077512869574522,0.0175780220264149,308.73261209993655,90.40239311095254,11.847541098435373,0,0,0,9.202167687951125,7.797528866682813,7.350811892536018,0,16.642056584020963,0,0,0,0,0,2.725455755384156,605.109508819539,237552.44433620464,63,1.930740069004627,0.7913109092499013
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,Outside,TRUE,1.3299999999999998,0,5.83,0,44,0,0,8.83,0,0,0.83,0,0,0.5,0,1,0,0,0,3,1.3299999999999998,0,0,10.17,1083.3999999999999,225,500,166.6,0,500,0,0,0,166.6,6833.4000000000005,5.6,0,0,27330,0,0,0,0,210,16.6,0,0,60,0,30,0,0,0,0,26.599999999999998,0,3.4,13.4,134.77617829190427,45.18561334954154,14.555331482097362,0.16596447217553173,436.8761501732568,62.60052478333169,22.456024483958508,0,0,0,10.661534856161625,9.312521745567484,4.1396808172112,0.3560479859999999,1.113831928598064,0,0,0.17755140905084923,0,0.31556227937608267,0.0706664751342883,742.7631845333653,131283.85341334657,63,1.9377897277031837,0.7542956720984034
30,SC,Santa Cruz Island,PRF,Pedro Reef,2005,Outside,TRUE,0,0,10.33,0.16999999999999998,31,0,0,0.33,0.67,0,0,0,0,0.33,0,2.33,0.16999999999999998,5.17,0,0.16999999999999998,0,0.5,0,15.5,0,61.199999999999996,500,4083.4,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,786.5999999999999,3.4,0,33.4,10,360,13.4,0,0,0,0,23.200000000000003,10,13.4,0,35.66111255843267,35.44715907349808,3.1984811815670366,1.4583931175996472,130.7061032316586,218.3131193915549,18.847430919116505,0,0,0,10.627079819355654,45.99716253492855,0.5082570973298758,0,2.295184134910002,0,0,2.8466582802624436,0,1.6869712679172906,0,507.59311260813126,0,60,0.8158224001306381,0.7476762019230769
30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,Outside,TRUE,0,0,5.5,0.83,24.67,0,1.3299999999999998,1.17,0,0,0,0,0,0.67,0,17.5,0,12.17,0,0,0.5,3,0,13.170000000000002,0,80.60000000000001,166.6,3500,0,833.4,0,0,0,0,83.4,0,0,0,0,0,0,0,0,179.99999999999997,0,0,0,0,96.60000000000001,13.4,0,0,0,0,3.4,0,0,3.4,70.84258032219554,64.63916829425189,1.7479337259227303,0.919595233318436,162.13222597243052,196.96381123362173,25.795633420456554,0,0,0,2.5382559287603246,49.518938940722514,1.4987416598491434,0,3.2698207667755788,0.19845476193724967,0,2.006201766883599,0,1.0522444530310153,3.8798946638285905,587.0035011439854,84985.39390451257,61,0.7948671108824368,0.792254561766814
30,SC,Santa Cruz Island,PRF,Pedro Reef,2007,Outside,TRUE,0,0,9.17,2.33,42.5,0,0.33,2.83,0.83,0,0,0,0,0,0,9.67,0.33,8.17,0,0.33,0,1.83,0,17,0,52.8,166.6,7333.4000000000005,0,83.4,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,3.4,0,0,0,33.4,0,3.4,0,0,0,0,0,0,0,27.391092003058958,25.7087047974546,1.0931194534016906,2.0832170957279263,103.57933579820586,173.76627124278752,10.918438083935326,0,0,0,0.12407753147678467,43.80845850017741,3.603566557836509,0,4.335133746043651,0,0,3.4441516653675244,0,1.8820880321405267,0.30109436760943276,402.03874887522375,45179.54557014597,61,0.8288697309278642,0.7643512061361428
30,SC,Santa Cruz Island,PRF,Pedro Reef,2008,Outside,TRUE,0,0,2.17,0,30.5,0,0.33,1.83,0.16999999999999998,0.16999999999999998,0,0,0,0,0,0,0.5,7.829999999999999,0,0.5,0,1.83,0,22.5,0,72.2,333.4,2416.6,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6,3.4,0,0,0,16.6,0,0,0,0,0,3.4,0,6.6,0,62.152905882992634,123.02318673575952,6.911777874457593,3.66048539958262,164.05269053834397,237.07073009334223,3.596757775633996,0,0,0,0.08755107725025375,49.60538700190873,2.8061591364916563,0,5.169890140710817,0.10946574659913748,0.009895528031536177,11.932622678376847,0,2.4327012931903234,0.2206797916545099,672.8428866943264,55780.49026317624,61,0.7706990244918044,0.771276878359506
30,SC,Santa Cruz Island,PRF,Pedro Reef,2009,Outside,TRUE,0,0,8.67,0.67,52,0,0.16999999999999998,1.67,0.16999999999999998,0,0,0,0,0,0.16999999999999998,8,0.67,14.499999999999998,0,1.3299999999999998,0,0,0,22.17,0,144.4,0,5333.4000000000005,0,500,0,0,0,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,20,0,0,0,0,0,6.8,0,10,0,5.543468184646264,74.37762257029537,7.046078438198959,3.798710568239777,238.50710415368235,254.90033573671144,3.531999424754129,0,0,0,0.5112002155588482,56.001045385483565,1.5547565171018034,0,8.994073141324378,0.15975204297468457,0.08271352643792075,7.397846703873151,0.016063815958133297,1.5861664020502535,0.18625384406059062,664.1951906713516,82885.92960888075,61,0.6673176040906019,0.7861053233700125
30,SC,Santa Cruz Island,PRF,Pedro Reef,2010,Outside,TRUE,0,0,12.17,1,36,0,0.5,2.33,0,0,0.16999999999999998,0,0,0,0,0.33,0,12.5,0,0,0,0,0,40.67,0,158.4,250,3250,0,416.6,0,0,0,0,0,0,0,0,0,0,0,0,0,753.4,3.4,0,0,3.4,126.6,0,0,0,196.6,0,13.4,0,6.6,0,16.029934229231564,25.7087047974546,5.632120119721124,8.401100575763655,192.9052233924776,186.7480832866784,2.5555198815550764,0,0,0,0.3632512575016525,53.68710347997551,3.2361058621529755,0,8.407512015924917,0,0.4329947107917135,12.314587332447433,0.02149581759072747,1.5426190409104945,0,517.9863558001774,144406.24151889555,62,0.7485095793507098,0.7559979634532498
30,SC,Santa Cruz Island,PRF,Pedro Reef,2011,Outside,TRUE,0.5,0,5,0.33,25.5,0,0.67,2.33,4.67,0,0,0,0,0,0,0,0,26.83,0,0.16999999999999998,0,0.5,0.33,12.5,0,169.4,83.4,6666.5999999999995,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,96.60000000000001,6.6,6.6,0,0,0,0,0,0,0,12.691245393457494,35.44715907349808,13.650093142478505,7.95323686949236,346.4491540654206,386.467494858847,7.985088377289364,0,0,0,0.5699224795046302,51.38752371805168,7.491232855294633,0.1059666625,5.750243920958175,0,0.319774337087927,9.731584716941862,0,1.4858104417957059,0.02557960708453763,887.5111105197026,80591.1423751484,63,0.6784537796887612,0.8001550278729035
30,SC,Santa Cruz Island,PRF,Pedro Reef,2012,Outside,TRUE,1.3299999999999998,0,3.83,1.5,24.67,0,2.17,2.33,0.5,0,0,0,0.16999999999999998,0.5,0,10,0,26.33,0,0.16999999999999998,0,0,0.16999999999999998,3.6700000000000004,0,55.599999999999994,166.6,6000,0,2583.4,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0.5567111815760021,45.18561334954154,13.796272278350374,6.111700909556671,266.78819666164804,341.75977704929994,3.1130874833587003,0,0,0.004467801824635409,0.5113908829745502,43.956519400726854,3.784786292769396,0.1398759945,3.015095508218754,0,0.3055068459950099,2.12814204272117,0.016063815958133297,1.4266285298388455,0.012425563918895816,732.6122615927775,271363.98091236176,66,0.7313540326832474,0.7358293673973
30,SC,Santa Cruz Island,PRF,Pedro Reef,2013,Outside,TRUE,0.67,0,11.33,2.17,27.169999999999998,0,0.5,1,3.5000000000000004,0,0.16999999999999998,0,0,0.5,0,6,0.33,26.5,0.16999999999999998,0,0.5,0,0.16999999999999998,21.5,83.4,38.800000000000004,166.6,13500,0,750,83.4,0,0,0,0,0,20,0,0,0,0,0,0,63.4,3.4,0,3.4,6.6,10,3.4,0,0,56.599999999999994,0,0,0,3.4,0,4.442343536697729,45.18561334954154,3.2891174043643323,5.13443663147994,309.9248213062845,266.601903225115,6.937093751334269,0,0,0,0.8610283922701774,30.175005932587393,1.8562672540704,0.2755133225,0.8876891133956653,0,0,3.8532638805582935,0.030857948381385822,0.4634010915877486,0.14074735753691064,680.0591034977053,103437.70461457726,66,0.7363728796971685,0.8207611881697926
30,SC,Santa Cruz Island,PRF,Pedro Reef,2014,Outside,TRUE,0,0,0.83,0.16999999999999998,18.5,0,0,3,0.83,0.16999999999999998,0,0,0,1,0,8,0,22.67,0,0,0,0,0,18.67,0,172.2,166.6,5833.4000000000005,0,333.4,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,156.60000000000002,20,0,0,0,0,10,0,3.4,0,12.449721673120383,0,1.6844911441890142,0.01883182187497968,130.8438700833484,198.44886158607585,10.061364636475052,0,0,0,0.5086035024295599,27.902922808610413,0.5849341022621597,0.211933325,0.4866922606998859,0,0,0.9921940033595439,0.022646240282612466,1.1592790727039506,0.11388304790605742,385.49022930833786,176722.03073842684,66,0.6017238305388608,0.7991077160638855
30,SC,Santa Cruz Island,PRF,Pedro Reef,2015,Outside,TRUE,0,0,0,0,28.83,0,0.16999999999999998,2.5,0.5,0,0,0,0,0,0,0,0,12.33,0,0,0,0,0,18.17,0,488.8,4333.4000000000005,2250,0,833.4,83.4,0,0,0,0,0,0,0,120,0,0,0,0,353.4,3.4,0,3.4,0,30,23.400000000000002,0,0,0,0,10,0,40,20,31.284405250679974,0,0.023845335827837492,0.0944967008330565,82.38169919022918,280.09407671995336,8.478181576817441,0,0,0,17.256476369253278,13.533626705345531,0.2733631364677587,1.653079935,0.5069592501665,0,0,1.260687086707039,0.0775005668715729,0.6566736036756518,0.0669099263540131,437.6419813541822,252186.53640312146,66,0.7458433928590559,0.767575665
30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,Outside,TRUE,5.33,2.67,2.5,1,20.669999999999998,0,0.16999999999999998,0.5,0.16999999999999998,0,0.33,0,0,0.16999999999999998,0,5.83,0,5,0,1.3299999999999998,0,0,0,18.67,0,19.400000000000002,5083.4000000000005,750,0,333.4,0,0,0,0,4250,0,0,0,287860,0,0,0,0,53.4,0,0,0,0,73.4,26.599999999999998,6.6,0,0,0,73.19999999999999,0,186.6,83.4,103.31327806995695,15.993604128787734,0.1519172391162893,0.009817943319195952,93.69224668317086,184.24863358921823,1.4394876196209259,0,0,0,52.99746405262397,9.389197889831276,0.07963794245684203,0.11303110666666667,0.7033463197951034,0,0,0.14738246616618242,0,0.3460669189609592,0,462.6251119696912,193291.8825692852,66,0.7601350198777493,0.8150769823811891
30,SC,Santa Cruz Island,PRF,Pedro Reef,2017,Outside,TRUE,0,0,1.67,0,42.17,0,1,4.33,0.16999999999999998,0.16999999999999998,0.33,0,0,0,0,0,0,9.17,0,1.67,0,0,0,23,0,136.2,1166.6000000000001,833.4,0,666.6,0,0,0,0,1333.3999999999999,0,0,0,420,0,0,0,0,523.4,6.6,0,0,6.8,33.4,30,6.6,0,0,0,46.8,0,96.60000000000001,50,125.09191565001665,15.993604128787734,0.2546798865361913,0.26224649175938286,177.73861329735067,164.91863635894958,5.488945480082298,0,0,0,14.57602394118855,3.512065496045796,7.711164323184504,0,0.607404560141614,0,0,0.28874340560885736,0.011608395294997301,0.3275029439520202,0,516.7831543588989,194053.5375653111,66,1.3947591787603175,0.7225120142714597
