SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,ReserveStatus,Reference,Count
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Girella nigricans,"opaleye, adult",Inside,TRUE,3.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,2
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,6
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Lythrypnus dalli,blue-banded goby,Inside,TRUE,11
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Lythrypnus zebra,zebra goby,Inside,TRUE,1.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Oxyjulis californica,"senorita, adult",Inside,TRUE,15
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Oxylebius pictus,painted greenling,Inside,TRUE,43.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,37.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,1.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,3.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Inside,TRUE,2.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes carnatus,"gopher rockfish, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes caurinus,"copper rockfish, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes caurinus,"copper rockfish, juvenile",Inside,TRUE,3.3333333333333335
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes dallii,"calico rockfish, juvenile",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,14
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,15.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes saxicola,"stripetail rockfish, juvenile",Inside,TRUE,6
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes serriceps,"treefish, adult",Inside,TRUE,2.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,3.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,18.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,3.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Stereolepis gigas,"giant black sea bass, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Alloclinus holderi,island kelpfish,Inside,TRUE,3.8
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Caulolatilus princeps,"ocean whitefish, adult",Inside,TRUE,1.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,123
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,616
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,1.4
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Girella nigricans,"opaleye, adult",Inside,TRUE,4.4
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,6
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Lythrypnus dalli,blue-banded goby,Inside,TRUE,6.4
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Lythrypnus zebra,zebra goby,Inside,TRUE,3.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,6.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Myliobatis californica,bat ray,Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Oxyjulis californica,"senorita, adult",Inside,TRUE,20.6
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Oxylebius pictus,painted greenling,Inside,TRUE,26.6
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,41.8
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,7
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes caurinus,"copper rockfish, juvenile",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,50.8
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes serriceps,"treefish, adult",Inside,TRUE,1.6
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,7.2
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2012,2012-08-15,Stereolepis gigas,"giant black sea bass, adult",Inside,TRUE,1.4
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Alloclinus holderi,island kelpfish,Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Caulolatilus princeps,"ocean whitefish, adult",Inside,TRUE,3
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,197.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,11
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,851
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,3.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Girella nigricans,"opaleye, adult",Inside,TRUE,1.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Lythrypnus dalli,blue-banded goby,Inside,TRUE,4
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Lythrypnus zebra,zebra goby,Inside,TRUE,3
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,2.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Oxyjulis californica,"senorita, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Oxylebius pictus,painted greenling,Inside,TRUE,8.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,105
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,3.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,2.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,6.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Inside,TRUE,3.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,2.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,64.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes serriceps,"treefish, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,2.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,11.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,2.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,5.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Sphyraena argentea,Pacific barracuda,Inside,TRUE,38.666666666666664
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,2013-08-26,Stereolepis gigas,"giant black sea bass, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Alloclinus holderi,island kelpfish,Inside,TRUE,12
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Caulolatilus princeps,"ocean whitefish, adult",Inside,TRUE,6.666666666666667
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,84.33333333333333
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,1436.6666666666667
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,59.666666666666664
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,5.666666666666667
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Girella nigricans,"opaleye, adult",Inside,TRUE,8
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1.3333333333333333
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,3.3333333333333335
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,3.6666666666666665
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Lythrypnus dalli,blue-banded goby,Inside,TRUE,54
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Lythrypnus zebra,zebra goby,Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,28
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Oxyjulis californica,"senorita, adult",Inside,TRUE,75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,13.666666666666666
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Oxylebius pictus,painted greenling,Inside,TRUE,2.6666666666666665
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,164.33333333333334
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,25.666666666666668
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Scomber japonicus,Pacific mackerel,Inside,TRUE,197.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,3
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,5.333333333333333
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Sebastes serriceps,"treefish, adult",Inside,TRUE,1.3333333333333333
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,8
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,3.3333333333333335
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,2014-09-29,Trachurus symmetricus,jack mackerel,Inside,TRUE,9656.666666666666
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Alloclinus holderi,island kelpfish,Inside,TRUE,12.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Brachyistius frenatus,kelp surfperch,Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Caulolatilus princeps,"ocean whitefish, adult",Inside,TRUE,40.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Caulolatilus princeps,"ocean whitefish, juvenile",Inside,TRUE,4
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,854.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,690.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,12
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Girella nigricans,"opaleye, adult",Inside,TRUE,14.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,39.75
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,16.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Heterodontus francisci,horn shark,Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,5.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,2
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Lythrypnus dalli,blue-banded goby,Inside,TRUE,169.25
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Lythrypnus zebra,zebra goby,Inside,TRUE,5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,36
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Myliobatis californica,bat ray,Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Oxyjulis californica,"senorita, adult",Inside,TRUE,116.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,126
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Oxylebius pictus,painted greenling,Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,154
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,2.5
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,1
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,0
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,2015-07-30,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,0
