"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","PermanentObserverNumber","Species","ScientificName","CommonName","Marker","Height_cm","Width_cm","Count"
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37011,45,66,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37012,39,48,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37013,37,60,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37014,52,82,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37015,31,82,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37016,34,58,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37017,22,33,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37018,18,42,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37019,71,102,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37020,32,75,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37021,44,52,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37022,43,66,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37023,29,53,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37024,53,73,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37025,46,50,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37026,37,69,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37027,37,65,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37028,35,58,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37029,48,99,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37030,46,71,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37031,37,56,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37032,46,70,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37033,34,75,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37034,24,71,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37035,25,25,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37036,37,21,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37037,31,45,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37038,35,75,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37039,34,32,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37040,40,78,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37041,32,48,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37042,32,70,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37043,41,85,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37044,49,85,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37045,47,66,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37046,30,71,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37047,47,68,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37048,27,44,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37049,36,77,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37050,27,55,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37051,17,58,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37052,22,47,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,324,6008.00,"Muricea californica","California golden gorgonian",37053,60,76,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37054,32,27,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37055,25,17,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37056,33,33,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37057,37,40,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37058,38,44,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37059,26,16,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37060,36,13,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37061,56,37,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6007.00,"Muricea fruticosa","brown gorgonian",37062,22,32,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6007.00,"Muricea fruticosa","brown gorgonian",37063,39,62,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6007.00,"Muricea fruticosa","brown gorgonian",37064,19,35,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6007.00,"Muricea fruticosa","brown gorgonian",37065,28,31,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37066,40,61,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37067,26,30,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37068,28,36,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37069,31,86,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37070,31,67,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37071,44,86,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37072,50,84,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37073,31,28,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37074,48,78,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37075,40,44,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37076,35,35,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37077,38,78,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37078,42,71,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37079,38,59,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37080,39,87,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37081,35,100,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37082,48,74,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37083,51,83,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37084,50,71,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37085,39,74,1
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/19/2008 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37086,38,58,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37685,31,31,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37686,35,31,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37687,47,42,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37688,35,22,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37689,21,16,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37690,49,42,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37691,39,25,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37692,19,21,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37693,42,43,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6006.00,"Lophogorgia chilensis","red gorgonian",37694,34,34,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6007.00,"Muricea fruticosa","brown gorgonian",37695,12,37,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37696,47,85,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37697,35,110,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37698,31,60,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37699,31,75,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37700,37,64,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37701,35,55,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37702,25,43,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37703,42,90,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37704,46,120,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37705,39,72,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37706,68,44,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37707,63,29,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37708,34,79,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37709,25,80,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37710,40,95,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37711,72,37,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37712,24,36,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37713,49,72,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37714,27,86,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37715,42,54,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37716,37,65,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37717,37,72,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37718,47,85,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37719,16,46,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37720,42,65,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,196,6008.00,"Muricea californica","California golden gorgonian",37721,47,80,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37722,20,31,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37723,41,41,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37724,30,32,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37725,29,32,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37726,33,34,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37727,17,15,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37728,41,35,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37729,8,3,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37730,29,38,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37731,30,28,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37732,30,18,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37733,11,6,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37734,22,28,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37735,22,20,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37736,27,26,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37737,31,14,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37738,37,42,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37739,34,47,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37740,35,50,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6006.00,"Lophogorgia chilensis","red gorgonian",37741,22,14,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37742,12,35,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37743,11,24,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37744,12,44,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37745,10,16,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37746,13,33,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37747,19,33,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37748,18,39,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37749,18,31,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6007.00,"Muricea fruticosa","brown gorgonian",37750,16,36,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37751,64,95,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37752,50,87,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37753,22,35,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37754,44,56,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37755,27,15,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37756,32,31,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37757,22,33,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37758,46,64,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37759,42,91,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37760,47,87,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37761,24,62,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37762,42,79,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37763,28,81,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37764,21,37,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37765,50,65,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37766,34,45,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37767,32,46,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37768,38,60,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37769,39,72,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37770,42,60,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37771,30,85,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37772,26,84,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37773,31,59,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37774,44,93,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37775,15,27,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,325,6008.00,"Muricea californica","California golden gorgonian",37776,28,74,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37777,40,48,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37778,34,29,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37779,43,43,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37780,45,52,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37781,36,27,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37782,40,46,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37783,50,45,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37784,42,43,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37785,53,50,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37786,34,28,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37787,33,36,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37788,40,43,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6006.00,"Lophogorgia chilensis","red gorgonian",37789,38,16,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6007.00,"Muricea fruticosa","brown gorgonian",37790,19,43,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6007.00,"Muricea fruticosa","brown gorgonian",37791,7,21,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6007.00,"Muricea fruticosa","brown gorgonian",37792,15,41,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37793,41,90,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37794,34,73,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37795,34,50,1
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/28/2009 0:00:00,359,6008.00,"Muricea californica","California golden gorgonian",37796,39,62,1
