"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","PermanentObserverNumber","ScientificName","CommonName","Count","TotalLength_cm","MinimumLength_cm","MaximumLength_cm"
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/20/2008 0:00:00,324,"Semicossyphus pulcher","California sheephead, female",1,28,,
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/20/2008 0:00:00,324,"Semicossyphus pulcher","California sheephead, female",1,30,,
34,"AN","Anacapa Island","LH","Lighthouse",2008,8/20/2008 0:00:00,324,"Semicossyphus pulcher","California sheephead, female",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Chromis punctipinnis","blacksmith, all",175,8,7,9
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Chromis punctipinnis","blacksmith, all",150,10,8,12
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,16,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,23,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Girella nigricans","opaleye, all",1,22,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Girella nigricans","opaleye, all",2,28,25,30
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Halichoeres semicinctus","rock wrasse, juvenile",1,13,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Halichoeres semicinctus","rock wrasse, female",1,17,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Halichoeres semicinctus","rock wrasse, female",1,21,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",1,23,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",1,26,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",2,23,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",2,24,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",3,25,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",2,26,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Oxyjulis californica","señorita, all",7,12,11,14
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Oxyjulis californica","señorita, all",11,16,15,17
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Oxyjulis californica","señorita, all",13,18,17,19
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Oxyjulis californica","señorita, all",4,20,19,22
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Oxyjulis californica","señorita, all",3,24,23,25
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,15,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,22,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,23,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,25,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,26,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,30,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,35,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,17,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,35,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Sebastes serriceps","treefish, all",1,7,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",3,7,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",5,8,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",5,9,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",5,10,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",3,11,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",5,12,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,17,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,18,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,19,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,24,,
34,"AN","Anacapa Island","LH","Lighthouse",2009,7/30/2009 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,33,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,42,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,50,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Chromis punctipinnis","blacksmith, all",3,6,5,7
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Chromis punctipinnis","blacksmith, all",10,9,8,10
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Chromis punctipinnis","blacksmith, all",40,13,11,15
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,26,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",7,26,25,27
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Medialuna californiensis","halfmoon, all",42,30,25,35
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Sebastes","rockfish spp., juvenile",2,5,4,6
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,22,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Sebastes mystinus","blue rockfish, all",16,6,5,6
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",7,17,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",4,18,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",4,19,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",2,20,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,21,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,34,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,37,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2010,5/20/2010 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,43,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,45,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,48,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,51,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Chromis punctipinnis","blacksmith, all",34,4,4,5
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Chromis punctipinnis","blacksmith, all",13,11,10,12
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Chromis punctipinnis","blacksmith, all",15,14,12,15
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Chromis punctipinnis","blacksmith, all",45,16,15,17
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Chromis punctipinnis","blacksmith, all",30,18,17,20
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Chromis punctipinnis","blacksmith, all",50,22,20,25
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",2,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,30,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,33,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",9,27,25,29
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Medialuna californiensis","halfmoon, all",8,28,25,30
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Medialuna californiensis","halfmoon, all",45,35,30,40
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Oxyjulis californica","señorita, all",13,20,18,21
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,25,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",3,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",2,28,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",2,30,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",4,31,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",3,32,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",4,33,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",4,34,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",2,35,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",3,38,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,39,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,22,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,23,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,25,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,32,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Scorpaena guttata","California scorpionfish, all",1,20,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,9,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,18,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,23,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,26,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",2,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,35,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,37,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2011,10/7/2011 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,45,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",35,6,5,8
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",31,10,8,12
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",2,14,12,16
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",2,18,16,20
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",8,22,20,24
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,33,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",10,27,25,29
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Ophiodon elongatus","lingcod",1,63,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,33,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,37,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Pleuronichthys coenosus","c-o turbot",1,24,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,35,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,22,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes","rockfish spp.",2,6,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,17,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,22,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,24,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,25,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,26,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",69,6,5,7
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",2,23,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Sebastes serriceps","treefish, all",1,29,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,28,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,30,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",2,32,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,5/17/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,35,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",2,37,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",50,6,5,7
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",17,8,7,10
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",20,12,10,14
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",49,16,14,18
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",40,20,18,22
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Chromis punctipinnis","blacksmith, all",7,24,22,25
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,20,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,25,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",1,22,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",11,26,25,28
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Medialuna californiensis","halfmoon, all",25,30,28,33
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Medialuna californiensis","halfmoon, all",3,32,31,34
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Medialuna californiensis","halfmoon, all",2,37,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Ophiodon elongatus","lingcod",1,42,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Ophiodon elongatus","lingcod",1,55,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,26,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,28,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,29,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",2,30,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,32,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",2,33,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,34,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,35,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,36,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,37,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Pleuronichthys coenosus","c-o turbot",1,24,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,23,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,25,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",44,6,5,7
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",4,16,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",3,17,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,18,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",6,18,17,20
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",2,19,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,21,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,22,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Sebastes serriceps","treefish, all",1,31,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",1,12,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,27,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,28,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,30,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,31,,
34,"AN","Anacapa Island","LH","Lighthouse",2012,6/1/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,40,,
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,45,,
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,50,,
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,65,,
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,70,,
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,75,,
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Chromis punctipinnis","blacksmith, all",125,6,5,8
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Chromis punctipinnis","blacksmith, all",30,10,8,11
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Chromis punctipinnis","blacksmith, all",15,12,11,14
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Chromis punctipinnis","blacksmith, all",19,22,20,25
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Chromis punctipinnis","blacksmith, all",8,26,25,27
34,"AN","Anacapa Island","LH","Lighthouse",2013,5/31/2013 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,14,,
