"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","ArmNo","<10cm",">10cm"
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,5/18/2009 0:00:00,2430,1,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,6/28/2010 0:00:00,2346,2,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,6/28/2010 0:00:00,2348,4,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,6/28/2010 0:00:00,2349,5,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,6/28/2010 0:00:00,2350,5,0
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,6/28/2010 0:00:00,2429,4,0
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,6/28/2010 0:00:00,2430,3,4
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,6/28/2010 0:00:00,2476,3,5
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/1/2011 0:00:00,2346,2,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/1/2011 0:00:00,2348,3,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/1/2011 0:00:00,2349,11,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/1/2011 0:00:00,2350,3,0
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/1/2011 0:00:00,2429,2,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/1/2011 0:00:00,2430,4,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/1/2011 0:00:00,2476,0,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,7/9/2012 0:00:00,2346,6,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,7/9/2012 0:00:00,2348,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,7/9/2012 0:00:00,2349,1,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,7/9/2012 0:00:00,2429,0,5
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,7/9/2012 0:00:00,2430,5,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,7/9/2012 0:00:00,2476,3,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,10/22/2013 0:00:00,2346,4,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,10/22/2013 0:00:00,2348,1,4
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,10/22/2013 0:00:00,2349,1,4
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,10/22/2013 0:00:00,2429,1,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,10/22/2013 0:00:00,2430,2,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,10/22/2013 0:00:00,2476,2,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/20/2014 0:00:00,2346,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/20/2014 0:00:00,2348,1,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/20/2014 0:00:00,2349,0,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/20/2014 0:00:00,2429,1,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/20/2014 0:00:00,2430,1,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/20/2014 0:00:00,2476,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,6/26/2015 0:00:00,2346,0,0
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,6/26/2015 0:00:00,2348,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,6/26/2015 0:00:00,2349,0,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,6/26/2015 0:00:00,2429,0,0
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,6/26/2015 0:00:00,2430,0,4
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,6/26/2015 0:00:00,2476,0,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,6/26/2015 0:00:00,2482,0,4
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,6/22/2016 0:00:00,2346,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,6/22/2016 0:00:00,2348,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,6/22/2016 0:00:00,2429,1,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,6/22/2016 0:00:00,2430,1,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,6/22/2016 0:00:00,2476,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,6/22/2016 0:00:00,2485,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,6/22/2016 0:00:00,2486,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,5/26/2017 0:00:00,2346,1,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,5/26/2017 0:00:00,2348,2,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,5/26/2017 0:00:00,2429,0,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,6/9/2017 0:00:00,2430,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,5/26/2017 0:00:00,2476,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,6/9/2017 0:00:00,2485,1,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,5/26/2017 0:00:00,2486,0,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,6/18/2018 0:00:00,2346,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,6/18/2018 0:00:00,2348,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,6/18/2018 0:00:00,2429,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,6/18/2018 0:00:00,2430,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,6/18/2018 0:00:00,2476,1,0
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,6/18/2018 0:00:00,2485,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,6/18/2018 0:00:00,2486,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,5/30/2019 0:00:00,2346,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,5/30/2019 0:00:00,2348,1,3
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,5/30/2019 0:00:00,2429,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,5/30/2019 0:00:00,2430,0,0
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,5/30/2019 0:00:00,2476,0,2
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,5/30/2019 0:00:00,2485,0,1
12,"AN","Anacapa Island","CC","Cathedral Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,5/30/2019 0:00:00,2486,0,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,7/22/1996 0:00:00,2371,0,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,7/22/1996 0:00:00,2372,4,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,7/22/1996 0:00:00,2374,1,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,7/22/1996 0:00:00,2375,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,7/22/1996 0:00:00,2376,0,5
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/4/1997 0:00:00,2371,0,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/4/1997 0:00:00,2372,0,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/4/1997 0:00:00,2374,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/4/1997 0:00:00,2407,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/4/1997 0:00:00,2410,0,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/4/1997 0:00:00,2412,0,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/4/1997 0:00:00,2416,1,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/24/1998 0:00:00,2371,1,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/24/1998 0:00:00,2372,7,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/24/1998 0:00:00,2374,3,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/24/1998 0:00:00,2407,3,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/24/1998 0:00:00,2410,3,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/24/1998 0:00:00,2412,0,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/24/1998 0:00:00,2416,2,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/16/1999 0:00:00,2371,2,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/16/1999 0:00:00,2372,9,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/16/1999 0:00:00,2374,5,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/16/1999 0:00:00,2407,2,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/16/1999 0:00:00,2410,1,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/16/1999 0:00:00,2412,2,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/16/1999 0:00:00,2416,0,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2371,3,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2372,9,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2374,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2407,1,8
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2410,5,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2412,3,5
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2416,4,4
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2371,5,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2372,5,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2374,4,5
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2407,4,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2410,1,4
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2412,1,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2416,10,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2371,0,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2372,5,15
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2374,2,9
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2407,2,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2410,2,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2412,0,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2416,0,6
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2371,2,9
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2372,6,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2374,2,7
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2407,0,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2410,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2412,0,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2416,0,5
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,9/13/2004 0:00:00,2371,3,4
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,9/13/2004 0:00:00,2372,2,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,9/13/2004 0:00:00,2374,5,11
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,9/13/2004 0:00:00,2407,5,7
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,9/13/2004 0:00:00,2410,2,7
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,9/13/2004 0:00:00,2412,2,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,9/13/2004 0:00:00,2416,15,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2371,2,5
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2372,3,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2374,3,5
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2407,3,6
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2410,6,4
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2412,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2416,0,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/25/2006 0:00:00,2371,8,7
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/25/2006 0:00:00,2372,5,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/25/2006 0:00:00,2374,4,4
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/25/2006 0:00:00,2407,15,6
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/25/2006 0:00:00,2410,16,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/25/2006 0:00:00,2412,16,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,8/6/2007 0:00:00,2371,5,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,8/6/2007 0:00:00,2372,3,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,8/6/2007 0:00:00,2374,0,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,8/6/2007 0:00:00,2407,0,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,8/6/2007 0:00:00,2410,3,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,8/6/2007 0:00:00,2412,3,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,8/6/2007 0:00:00,2416,3,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,7/15/2008 0:00:00,2371,3,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,7/15/2008 0:00:00,2372,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,7/15/2008 0:00:00,2407,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,7/15/2008 0:00:00,2410,6,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,7/15/2008 0:00:00,2416,7,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,7/15/2008 0:00:00,2475,7,0
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,6/1/2009 0:00:00,2371,7,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,6/1/2009 0:00:00,2372,2,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,6/1/2009 0:00:00,2407,1,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,6/1/2009 0:00:00,2410,6,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,6/1/2009 0:00:00,2416,0,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,6/1/2009 0:00:00,2475,2,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,7/12/2010 0:00:00,2371,1,5
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,7/12/2010 0:00:00,2372,1,10
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,7/12/2010 0:00:00,2407,0,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,7/12/2010 0:00:00,2410,2,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,7/12/2010 0:00:00,2416,0,7
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,7/12/2010 0:00:00,2475,3,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/11/2011 0:00:00,2371,7,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/11/2011 0:00:00,2372,5,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/11/2011 0:00:00,2407,0,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/11/2011 0:00:00,2410,0,4
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/11/2011 0:00:00,2416,3,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/11/2011 0:00:00,2475,4,9
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/14/2012 0:00:00,2372,3,4
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/14/2012 0:00:00,2407,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/14/2012 0:00:00,2410,1,6
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/14/2012 0:00:00,2416,2,3
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/14/2012 0:00:00,2475,9,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,6/28/2013 0:00:00,2371,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,6/28/2013 0:00:00,2372,0,7
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,6/28/2013 0:00:00,2407,0,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,6/28/2013 0:00:00,2410,1,2
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,6/28/2013 0:00:00,2416,1,7
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,6/28/2013 0:00:00,2475,3,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,6/25/2014 0:00:00,2371,0,1
13,"AN","Anacapa Island","LC","Landing Cove",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,6/25/2014 0:00:00,2372,0,3
